cliente_id,tipo_cliente,data_cadastro,canal_aquisicao,campanha_origem_id,segmento_b2b,vendedor_id,municipio,uf,cep_prefixo
CLI004136,B2C,2026-05-08,busca paga,SEA-202605,,,Vitória da Conquista,BA,25322
CLI004137,B2C,2025-10-04,busca paga,SEA-202510,,,Joinville,SC,99082
CLI004138,B2C,2025-06-05,busca paga,SEA-202506,,,São José dos Campos.,SP,85217
CLI004139,B2C,2025-06-16,social pago,SOC-202506,,,Rio de Janeiro,RJ,56227
CLI004140,B2C,2025-03-27,orgânico,,,,Cuiabá,MT,72093
CLI004141,B2C,2026-02-02,social pago,SOC-202602,,,Chapecó,SC,44094
CLI004142,B2C,2025-01-21,orgânico,,,,Americana,SP,58986
CLI004143,B2C,2025-12-30,orgânico,,,,Campinas,SP,16694
CLI004144,B2C,2025-08-08,social pago,SOC-202508,,,Cuiabá,MT,20610
CLI004145,B2C,2025-06-29,busca paga,SEA-202506,,,Porto Alegre,RS,56382
CLI004146,B2C,2025-03-22,orgânico,,,,Ponta Grossa,PR,17164
CLI004147,B2C,2025-02-24,orgânico,,,,Americana,SP,66707
CLI004148,B2C,2026-05-05,social pago,SOC-202605,,,Campinas,SP,09606
CLI004149,B2C,2025-10-05,busca paga,SEA-202510,,,Curitiba,PR,95663
CLI004150,B2C,2026-05-15,influenciador,INF-202605,,,Bauru,SP,06913
CLI004151,B2C,2026-06-06,orgânico,,,,Americana,SP,21836
CLI004152,B2C,2025-10-12,social pago,SOC-202510,,,Jundiaí,SP,36480
CLI004153,B2C,2025-04-25,orgânico,,,,Limeira,SP,21928
CLI004154,B2C,2025-05-09,busca paga,SEA-202505,,,São José dos Campos,SP,55506
CLI004155,B2C,2025-06-14,orgânico,,,,Joinville,SC,28792
CLI004156,B2C,2025-06-01,social pago,SOC-202506,,,Joinville,SC,68747
CLI004157,B2C,2025-03-25,orgânico,,,,São José dos Campos,SP,52204
CLI004158,B2C,2025-01-31,social pago,SOC-202501,,,Fortaleza,CE,16400
CLI004159,B2C,2025-11-08,influenciador,INF-202511,,,Bauru,SP,89971
CLI004160,B2C,2025-11-26,orgânico,,,,São Paulo,SP,02358
CLI004161,B2C,2026-04-25,indicação,,,,São Paulo,SP,56203
CLI004162,B2C,2025-03-15,influenciador,INF-202503,,,Cuiabá,MT,98701
CLI004163,B2C,2025-10-23,influenciador,INF-202510,,,Ribeirão Pret,SP,36330
CLI004164,B2C,2026-06-03,orgânico,,,,Sorocaba.,SP,45405
CLI004165,B2C,2025-07-01,orgânico,,,,Sorocaba,SP,77183
CLI004166,B2C,2026-01-29,indicação,,,,Londrina,PR,56983
CLI004167,B2C,2025-07-13,orgânico,,,,Salvador,BA,76832
CLI004168,B2C,2026-03-23,social pago,SOC-202603,,,Sorocaba,SP,02995
CLI004169,B2C,2026-03-08,indicação,,,,Rio de Janeiro,RJ,39737
CLI004170,B2C,2025-06-30,orgânico,,,,Ribeirão Preto,SP,95606
CLI004171,B2C,2025-06-30,social pago,SOC-202506,,,Canoas,RS,62759
CLI004172,B2C,2025-09-10,social pago,SOC-202509,,,Bauru,SP,88184
CLI004173,B2C,2026-04-09,social pago,SOC-202604,,,Florianópolis,SC,52934
CLI004174,B2C,2025-06-01,social pago,SOC-202506,,,Curitiba,PR,22067
CLI004175,B2C,2025-01-10,busca paga,SEA-202501,,,Pouso Alegre,MG,92105
CLI004176,B2C,2025-08-03,influenciador,INF-202508,,,Campinas,SP,64909
CLI004177,B2C,2025-09-30,social pago,SOC-202509,,,Belo Horizonte,MG,54682
CLI004178,B2C,2025-12-21,indicação,,,,Jundiaí,SP,20742
CLI004179,B2C,2025-02-12,social pago,SOC-202502,,,Cuiabá,MT,09494
CLI004180,B2C,2025-02-28,social pago,SOC-202502,,,Ribeirão Preto,SP,51239
CLI004181,B2C,2025-03-31,orgânico,,,,Chapecó,SC,35459
CLI004182,B2C,2026-05-16,social pago,SOC-202605,,,Curitiba,PR,81755
CLI004183,B2C,2026-02-22,busca paga,SEA-202602,,,Belo Horizonte,MG,88097
CLI004184,B2C,2026-05-29,busca paga,SEA-202605,,,Jundiaí,SP,50616
CLI004185,B2C,2025-01-10,social pago,SOC-202501,,,Jundiaí,SP,31894
CLI004186,B2C,2025-05-01,orgânico,,,,Limeira,SP,21766
CLI004187,B2C,2026-01-01,social pago,SOC-202601,,,Uberlândia,MG,50166
CLI004188,B2C,2026-05-16,social pago,SOC-202605,,,Limeira,SP,98727
CLI004189,B2C,2025-06-01,indicação,,,,Rio de Janeiro,RJ,04158
CLI004190,B2C,2025-06-26,orgânico,,,,Piracicaba Mun.,SP,93209
CLI004191,B2C,2025-03-18,busca paga,SEA-202503,,,Curitiba,PR,25237
CLI004192,B2C,2025-12-30,orgânico,,,,Americana,SP,70280
CLI004193,B2C,2026-05-11,busca paga,SEA-202605,,,Americana,SP,80222
CLI004194,B2C,2026-02-17,influenciador,INF-202602,,,Americana,SP,33283
CLI004195,B2C,2025-05-02,indicação,,,,Jundiaí,SP,87307
CLI004196,B2C,2025-08-24,,SEA-202508,,,Uberaba,MG,45169
CLI004197,B2C,2025-07-04,orgânico,,,,São José dos Campos,SP,93745
CLI004198,B2C,2025-04-08,influenciador,INF-202504,,,Salvador Mun.,BA,68238
CLI004199,B2C,2026-03-25,influenciador,INF-202603,,,Rondonópolis,MT,08144
CLI004200,B2C,2026-05-15,influenciador,INF-202605,,,Niterói,RJ,24454
CLI004201,B2B,2025-10-24,,,ACADEMIA,VND03,Ponta Grossa,PR,35022
CLI004202,B2B,2025-10-31,comercial,,CLÍNICA,VND07,Rio de Janeiro,RJ,99254
CLI004203,B2B,2026-02-01,comercial,,ACADEMIA,VND02,Sorocaba,SP,12985
CLI004204,B2B,2025-05-26,comercial,,NUTRICIONISTA,VND05,Petrópolis,RJ,29828
CLI004205,B2B,2025-06-15,comercial,,VAREJO,VND07,Curitiba,PR,07404
CLI004206,B2B,2026-03-18,comercial,,ACADEMIA,VND08,Contagem,MG,15354
CLI004207,B2B,2026-01-15,comercial,,CLÍNICA,VND02,Feira de Santana,BA,09027
CLI004208,B2B,2025-02-26,comercial,,CLÍNICA,VND03,Vila Velha,ES,99200
CLI004209,B2B,2025-06-17,comercial,,LOJA ESPECIALIZADA,VND03,Cascavel,PR,81631
CLI004210,B2B,2026-05-01,comercial,,ACADEMIA,VND02,Chapecó,SC,21036
CLI004211,B2B,2025-09-10,comercial,,CLÍNICA,VND02,Blumenau,SC,53199
CLI004212,B2B,2025-04-29,comercial,,VAREJO,VND01,Piracicaba,SP,54843
CLI004213,B2B,2025-10-28,comercial,,NUTRICIONISTA,VND04,Rio de Janeiro,RJ,91007
CLI004214,B2B,2025-07-29,comercial,,NUTRICIONISTA,VND03,Vila Velha,ES,92121
CLI004215,B2B,2025-06-10,comercial,,ACADEMIA,VND07,Campinas,SP,76133
CLI004216,B2B,2025-10-29,comercial,,VAREJO,VND08,Campinas,SP,08881
CLI004217,B2B,2025-10-26,comercial,,LOJA ESPECIALIZADA,VND02,Petrópolis.,RJ,01018
CLI004218,B2B,2025-01-03,comercial,,NUTRICIONISTA,VND03,Limeira,SP,81284
CLI004219,B2B,2026-04-19,comercial,,NUTRICIONISTA,VND03,São José dos Campos,SP,68039
CLI004220,B2B,2026-05-30,comercial,,LOJA ESPECIALIZADA,VND07,Anápolis,GO,79011
CLI004221,B2B,2025-08-14,comercial,,CLÍNICA,VND02,São Paulo,SP,09122
CLI004222,B2B,2025-08-04,comercial,,NUTRICIONISTA,VND03,Niterói,RJ,53554
CLI004223,B2B,2025-04-10,comercial,,LOJA ESPECIALIZADA,VND04,Juiz de Fora,MG,79832
CLI004224,B2B,2025-12-30,comercial,,ACADEMIA,VND07,Caruaru,PE,68460
CLI004225,B2B,2026-01-03,comercial,,ACADEMIA,VND01,Florianópolis,SC,60013
CLI004226,B2B,2025-02-11,comercial,,LOJA ESPECIALIZADA,VND08,Piracicaba,SP,71417
CLI004227,B2B,2026-02-07,comercial,,LOJA ESPECIALIZADA,VND03,Americana,SP,91338
CLI004228,B2B,2025-09-24,comercial,,VAREJO,VND06,Londrina,PR,92703
CLI004229,B2B,2026-03-22,comercial,,NUTRICIONISTA,VND03,Volta Redonda,RJ,53413
CLI004230,B2B,2025-09-20,comercial,,ACADEMIA,VND04,Sorocaba,SP,74226
CLI004231,B2B,2025-01-02,comercial,,VAREJO,VND08,Curitiba,PR,93437
CLI004232,B2B,2025-01-13,comercial,,VAREJO,VND08,Salvador,BA,58578
CLI004233,B2B,2025-09-14,comercial,,VAREJO,VND05,Jundiaí Mun.,SP,21892
CLI004234,B2B,2026-03-02,comercial,,CLÍNICA,VND05,Vitória da Conquista,BA,81056
CLI004235,B2B,2025-04-04,comercial,,ACADEMIA,VND07,Caxias do Sul,RS,65846
CLI004236,B2B,2025-10-17,comercial,,ACADEMIA,VND08,Juiz de Fora,MG,43457
CLI004237,B2B,2026-01-26,comercial,,CLÍNICA,VND06,São José dos Campos,SP,56929
CLI004238,B2B,2026-02-06,comercial,,ACADEMIA,VND02,Limeira,SP,26191
CLI004239,B2B,2026-02-26,comercial,,LOJA ESPECIALIZADA,VND08,Recife,PE,90011
CLI004240,B2B,2025-03-14,comercial,,CLÍNICA,VND02,Vitória,ES,80637
CLI004241,B2B,2026-03-15,comercial,,LOJA ESPECIALIZADA,VND01,Pouso Alegre,MG,73459
CLI004242,B2B,2025-10-26,comercial,,NUTRICIONISTA,VND06,Limeira,SP,07591
CLI004243,B2B,2025-03-21,comercial,,VAREJO,VND01,Americana,SP,77711
CLI004244,B2B,2025-03-19,comercial,,LOJA ESPECIALIZADA,VND04,Campinas,SP,72320
CLI004245,B2B,2026-04-08,comercial,,ACADEMIA,VND01,Cuiabá,MT,98481
CLI004246,B2B,2025-08-18,comercial,,NUTRICIONISTA,VND03,Niterói,RJ,27534
CLI004247,B2B,2025-06-17,comercial,,NUTRICIONISTA,VND07,Limeira,SP,51892
CLI004248,B2B,2025-08-01,comercial,,LOJA ESPECIALIZADA,VND04,Niterói,RJ,20581
CLI004249,B2B,2025-12-03,comercial,,CLÍNICA,VND05,Campinas,SP,81620
CLI004250,B2B,2026-01-06,comercial,,ACADEMIA,VND08,Florianópoli,SC,32104
CLI004251,B2B,2025-02-22,comercial,,LOJA ESPECIALIZADA,VND06,Sorocaba,SP,35613
CLI004252,B2B,2025-07-29,comercial,,ACADEMIA,VND08,Limeira,SP,08993
CLI004253,B2B,2025-03-11,comercial,,NUTRICIONISTA,VND07,Porto Alegre,RS,26794
CLI004254,B2B,2025-07-21,comercial,,NUTRICIONISTA,VND02,Petrópolis,RJ,43015
CLI004255,B2B,2025-02-21,comercial,,NUTRICIONISTA,VND07,Recife,PE,69376
CLI004256,B2B,2026-06-07,comercial,,LOJA ESPECIALIZADA,VND07,São Paulo,SP,26617
CLI004257,B2B,2025-08-16,comercial,,VAREJO,VND01,Niterói,RJ,12422
CLI004258,B2B,2025-01-28,comercial,,ACADEMIA,VND06,Chapecó,SC,76459
CLI004259,B2B,2026-04-28,comercial,,CLÍNICA,VND05,Recife,PE,64314
CLI004260,B2B,2026-02-01,comercial,,NUTRICIONISTA,VND03,Petrópolis,RJ,89630
CLI004261,B2B,2025-10-27,comercial,,VAREJO,VND08,Porto Alegre,RS,17872
CLI004262,B2B,2026-03-17,comercial,,ACADEMIA,VND06,Petrópolis,RJ,76150
CLI004263,B2B,2026-05-26,comercial,,CLÍNICA,VND05,Americana,SP,83416
CLI004264,B2B,2026-03-26,comercial,,VAREJO,VND01,Contagem,MG,24428
CLI004265,B2B,2025-03-27,comercial,,CLÍNICA,VND03,Canoas,RS,84778
CLI004266,B2B,2026-01-04,comercial,,VAREJO,VND04,Niterói,RJ,13735
CLI004267,B2B,2025-09-28,comercial,,NUTRICIONISTA,VND03,Salvador,BA,89066
CLI004268,B2B,2025-01-10,comercial,,VAREJO,VND04,Brasília,DF,97168
CLI004269,B2B,2025-12-11,comercial,,ACADEMIA,VND02,Sorocaba,SP,70987
CLI004270,B2B,2026-05-04,comercial,,LOJA ESPECIALIZADA,VND02,Ribeirão Preto,SP,21594
CLI004271,B2B,2025-07-01,comercial,,LOJA ESPECIALIZADA,VND01,Juiz de Fora,MG,32270
CLI004272,B2B,2026-03-31,comercial,,CLÍNICA,VND05,Piracicaba,SP,07589
CLI004273,B2B,2025-02-05,comercial,,VAREJO,VND02,Sorocaba,SP,19103
CLI004274,B2B,2026-06-03,comercial,,NUTRICIONISTA,VND07,Piracicaba,SP,80351
CLI004275,B2B,2026-03-10,comercial,,CLÍNICA,VND04,Joinville,SC,21023
CLI004276,B2B,2026-04-26,comercial,,LOJA ESPECIALIZADA,VND01,São Paulo,SP,25492
CLI004277,B2B,2025-03-16,comercial,,VAREJO,VND07,Fortaleza,CE,46622
CLI004278,B2B,2026-03-22,comercial,,NUTRICIONISTA,VND03,Piracicaba.,SP,80266
CLI004279,B2B,2025-08-24,comercial,,VAREJO,VND03,Vitória da Conquista,BA,46629
CLI004280,B2B,2025-12-15,comercial,,LOJA ESPECIALIZADA,VND06,São José dos Campos,SP,21675
CLI004281,B2B,2025-12-14,comercial,,NUTRICIONISTA,VND05,São Paulo,SP,60278
CLI004282,B2B,2025-05-06,comercial,,CLÍNICA,VND06,Maringá,PR,53136
CLI004283,B2B,2025-12-24,comercial,,NUTRICIONISTA,VND04,Uberaba,MG,78658
CLI004284,B2B,2025-12-31,comercial,,CLÍNICA,VND04,Limeira,SP,57214
CLI004285,B2B,2025-06-22,comercial,,CLÍNICA,VND06,Volta Redonda,RJ,32134
CLI004286,B2B,2025-11-07,comercial,,CLÍNICA,VND03,Vitória,ES,73773
CLI004287,B2B,2026-06-13,comercial,,ACADEMIA,VND02,Ribeirão Preto,SP,75715
CLI004288,B2B,2025-03-04,comercial,,ACADEMIA,VND02,Sorocab,SP,75441
CLI004289,B2B,2025-12-21,comercial,,CLÍNICA,VND06,Limeira,SP,63876
CLI004290,B2B,2026-02-20,comercial,,ACADEMIA,VND05,American,SP,30485
CLI004291,B2B,2025-11-15,comercial,,LOJA ESPECIALIZADA,VND08,Ribeirão Preto,SP,31702
CLI004292,B2B,2026-04-02,comercial,,NUTRICIONISTA,VND06,Uberaba,MG,62853
CLI004293,B2B,2026-04-07,,,NUTRICIONISTA,VND01,São Paulo,SP,16203
CLI004294,B2B,2025-06-04,comercial,,LOJA ESPECIALIZADA,VND05,Americana,SP,77277
CLI004295,B2B,2025-09-21,comercial,,VAREJO,VND07,Sorocaba,SP,52367
CLI004296,B2B,2025-03-18,comercial,,ACADEMIA,VND02,Campo Grande,MS,65283
CLI004297,B2B,2026-05-17,comercial,,NUTRICIONISTA,VND06,Sorocaba,SP,46454
CLI004298,B2B,2025-02-02,comercial,,VAREJO,VND01,Londrina,PR,37164
CLI004299,B2B,2025-07-12,comercial,,LOJA ESPECIALIZADA,VND02,Piracicaba,SP,33297
CLI004300,B2B,2025-08-05,comercial,,VAREJO,VND08,Jundiaí Mun.,SP,19657
CLI004301,B2B,2025-06-06,comercial,,CLÍNICA,VND06,Recife,PE,31198
CLI004302,B2B,2025-12-31,comercial,,CLÍNICA,VND01,Sorocaba,SP,22568
CLI004303,B2B,2025-02-07,comercial,,CLÍNICA,VND03,Ribeirão Preto,SP,49490
CLI004304,B2B,2025-09-04,comercial,,ACADEMIA,VND01,Uberlândia.,MG,20271
CLI004305,B2B,2025-06-10,comercial,,ACADEMIA,VND02,Pelotas,RS,02071
CLI004306,B2B,2025-12-10,comercial,,VAREJO,VND03,Ribeirão Preto,SP,91766
CLI004307,B2B,2025-04-19,comercial,,VAREJO,VND07,Ribeirão Preto,SP,40636
CLI004308,B2B,2025-08-06,comercial,,VAREJO,VND03,Chapecó,SC,88277
CLI004309,B2B,2025-05-15,comercial,,ACADEMIA,VND03,Jundiaí,SP,97548
CLI004310,B2B,2026-05-06,comercial,,CLÍNICA,VND06,Piracicaba,SP,43828
CLI004311,B2B,2025-12-29,comercial,,VAREJO,VND08,Salvador,BA,18422
CLI004312,B2B,2026-01-11,comercial,,LOJA ESPECIALIZADA,VND07,Pelotas Mun.,RS,65654
CLI004313,B2B,2025-09-03,comercial,,CLÍNICA,VND03,Pelotas,RS,72751
CLI004314,B2B,2025-01-03,comercial,,LOJA ESPECIALIZADA,VND08,Porto Alegre,RS,34172
CLI004315,B2B,2025-12-20,comercial,,CLÍNICA,VND01,Sorocaba,SP,30233
CLI004316,B2B,2025-09-14,comercial,,LOJA ESPECIALIZADA,VND01,São José dos Campos,SP,20461
CLI004317,B2B,2026-03-12,comercial,,VAREJO,VND02,Cuiabá,MT,19346
CLI004318,B2B,2025-03-13,comercial,,LOJA ESPECIALIZADA,VND08,São José dos Campos,SP,57732
CLI004319,B2B,2025-07-01,comercial,,NUTRICIONISTA,VND06,Ribeirão Preto,SP,16875
CLI004320,B2B,2026-03-20,comercial,,ACADEMIA,VND03,Ribeirão Preto,SP,87739
CLI004321,B2B,2026-04-06,,,CLÍNICA,VND02,Petrópolis,RJ,22308
CLI004322,B2B,2026-01-12,comercial,,VAREJO,VND03,Petrópolis,RJ,54094
CLI004323,B2B,2025-09-25,comercial,,ACADEMIA,VND08,Blumenau,SC,82659
CLI004324,B2B,2026-02-16,comercial,,VAREJO,VND04,Pelotas,RS,81179
CLI004325,B2B,2025-10-31,comercial,,CLÍNICA,VND04,Jaboatão dos Guararapes,PE,15028
CLI004326,B2B,2025-08-14,comercial,,LOJA ESPECIALIZADA,VND05,Jaboatão dos Guararapes,PE,45924
CLI004327,B2B,2025-03-07,comercial,,LOJA ESPECIALIZADA,VND03,Curitiba,PR,30992
CLI004328,B2B,2025-08-13,comercial,,LOJA ESPECIALIZADA,VND02,São José dos Campos,SP,39513
CLI004329,B2B,2026-03-03,comercial,,CLÍNICA,VND05,Limeira,SP,11184
CLI004330,B2B,2025-04-27,comercial,,ACADEMIA,VND05,Jundiaí,SP,95841
CLI004331,B2B,2025-04-02,comercial,,VAREJO,VND06,Uberaba,MG,08823
CLI004332,B2B,2025-10-23,comercial,,ACADEMIA,VND07,Bauru,SP,96685
CLI004333,B2B,2026-05-08,comercial,,CLÍNICA,VND02,Recife,PE,94486
CLI004334,B2B,2025-11-18,comercial,,ACADEMIA,VND01,Americana,SP,25751
CLI004335,B2B,2026-05-08,comercial,,LOJA ESPECIALIZADA,VND02,Joinville,SC,35854
CLI004336,B2B,2025-06-04,comercial,,LOJA ESPECIALIZADA,VND04,Jundiaí,SP,14148
CLI004337,B2B,2025-02-06,comercial,,NUTRICIONISTA,VND07,Ribeirão Preto.,SP,72991
CLI004338,B2B,2025-05-02,comercial,,CLÍNICA,VND07,Piracicaba,SP,93941
CLI004339,B2B,2026-04-01,comercial,,NUTRICIONISTA,VND01,Limeira,SP,33070
CLI004340,B2B,2025-06-13,comercial,,LOJA ESPECIALIZADA,VND06,Jundiaí,SP,20892
CLI004341,B2B,2026-01-26,comercial,,CLÍNICA,VND06,Brasília,DF,57678
CLI004342,B2B,2025-09-11,comercial,,ACADEMIA,VND07,Maringá,PR,01954
CLI004343,B2B,2025-12-12,,,CLÍNICA,VND03,Chapecó,SC,30693
CLI004344,B2B,2025-10-29,comercial,,CLÍNICA,VND03,Cascavel Mun.,PR,98152
CLI004345,B2B,2025-07-29,comercial,,CLÍNICA,VND02,Ribeirão Preto,SP,04901
CLI004346,B2B,2025-10-19,comercial,,ACADEMIA,VND07,São Paulo,SP,52895
CLI004347,B2B,2026-05-01,comercial,,CLÍNICA,VND08,São José dos Campos,SP,32568
CLI004348,B2B,2026-03-27,comercial,,VAREJO,VND08,Jundiaí,SP,63539
CLI004349,B2B,2025-10-20,comercial,,CLÍNICA,VND07,Belo Horizonte,MG,74959
CLI004350,B2B,2025-12-05,comercial,,ACADEMIA,VND07,Anápolis,GO,22770
CLI004351,B2B,2025-08-09,comercial,,ACADEMIA,VND05,Florianópolis Mun.,SC,31480
CLI004352,B2B,2025-11-24,comercial,,LOJA ESPECIALIZADA,VND07,Sorocaba,SP,66567
CLI004353,B2B,2025-04-09,comercial,,NUTRICIONISTA,VND08,São Paulo,SP,05286
CLI004354,B2B,2025-08-03,comercial,,VAREJO,VND03,Uberaba,MG,81351
CLI004355,B2B,2025-06-24,comercial,,NUTRICIONISTA,VND06,São Paulo,SP,87606
CLI004356,B2B,2025-12-03,,,VAREJO,VND01,Chapecó,SC,39151
CLI004357,B2B,2025-03-24,comercial,,CLÍNICA,VND08,Bauru,SP,48367
CLI004358,B2B,2026-05-15,comercial,,ACADEMIA,VND03,Anápolis,GO,76351
CLI004359,B2B,2025-10-07,comercial,,VAREJO,VND04,Rio de Janeiro,RJ,55430
CLI004360,B2B,2026-05-12,comercial,,ACADEMIA,VND06,Ribeirão Preto,SP,23217
CLI004361,B2B,2025-08-16,comercial,,CLÍNICA,VND04,Ribeirão Preto,SP,89481
CLI004362,B2B,2025-02-08,comercial,,LOJA ESPECIALIZADA,VND04,Americana,SP,88443
CLI004363,B2B,2025-12-19,comercial,,VAREJO,VND05,Feira de Santana,BA,64981
CLI004364,B2B,2025-12-02,comercial,,NUTRICIONISTA,VND08,Serra,ES,85058
CLI004365,B2B,2025-01-16,comercial,,VAREJO,VND06,Piracicaba,SP,96290
CLI004366,B2B,2026-01-09,comercial,,VAREJO,VND05,Piracicaba,SP,06958
CLI004367,B2B,2025-02-10,comercial,,ACADEMIA,VND01,Blumenau,SC,93819
CLI004368,B2B,2025-01-05,comercial,,LOJA ESPECIALIZADA,VND02,Baur,SP,92929
CLI004369,B2B,2025-01-03,comercial,,LOJA ESPECIALIZADA,VND06,São José dos Campos,SP,38732
CLI004370,B2B,2026-04-05,comercial,,CLÍNICA,VND04,Vitória,ES,54420
CLI004371,B2B,2026-05-10,comercial,,CLÍNICA,VND02,Jundiaí,SP,09841
CLI004372,B2B,2025-04-14,comercial,,VAREJO,VND02,Goiânia,GO,21124
CLI004373,B2B,2025-02-22,comercial,,ACADEMIA,VND01,Piracicaba,SP,83331
CLI004374,B2B,2025-05-18,comercial,,NUTRICIONISTA,VND06,Aparecida de Goiânia,GO,25288
CLI004375,B2B,2025-08-05,comercial,,VAREJO,VND07,Belo Horizonte,MG,26055
CLI004376,B2B,2025-10-05,,,LOJA ESPECIALIZADA,VND03,São Paulo,SP,96531
CLI004377,B2B,2025-11-20,comercial,,CLÍNICA,VND06,Americana,SP,02103
CLI004378,B2B,2026-02-14,comercial,,LOJA ESPECIALIZADA,VND03,Petrópolis,RJ,98577
CLI004379,B2B,2025-07-24,comercial,,NUTRICIONISTA,VND01,Jundiaí,SP,23395
CLI004380,B2B,2025-05-12,comercial,,ACADEMIA,VND05,Joinville,SC,41792
CLI004381,B2B,2026-03-17,comercial,,ACADEMIA,VND04,Piracicaba,SP,35447
CLI004382,B2B,2025-03-08,comercial,,LOJA ESPECIALIZADA,VND04,Ponta Grossa,PR,23168
CLI004383,B2B,2025-06-03,comercial,,NUTRICIONISTA,VND03,Jundia,SP,27265
CLI004384,B2B,2025-01-18,comercial,,CLÍNICA,VND08,Juazeiro do Norte,CE,74797
CLI004385,B2B,2025-10-07,comercial,,NUTRICIONISTA,VND01,Fortaleza,CE,30745
CLI004386,B2B,2026-01-11,comercial,,ACADEMIA,VND02,Maringá,PR,81086
CLI004387,B2B,2025-05-02,comercial,,LOJA ESPECIALIZADA,VND06,Americana,SP,01405
CLI004388,B2B,2025-08-01,comercial,,NUTRICIONISTA,VND05,Chapecó,SC,36833
CLI004389,B2B,2025-01-05,comercial,,ACADEMIA,VND02,Juiz de Fora,MG,32631
CLI004390,B2B,2025-06-29,comercial,,NUTRICIONISTA,VND04,Bauru,SP,16249
CLI004391,B2B,2025-07-04,comercial,,ACADEMIA,VND03,São Paulo,SP,69451
CLI004392,B2B,2025-12-10,comercial,,CLÍNICA,VND06,São Paulo,SP,26242
CLI004393,B2B,2026-02-18,comercial,,LOJA ESPECIALIZADA,VND03,Blumenau,SC,06174
CLI004394,B2B,2026-02-07,comercial,,NUTRICIONISTA,VND07,Bauru,SP,80088
CLI004395,B2B,2025-12-20,comercial,,NUTRICIONISTA,VND03,Londrina,PR,75516
CLI004396,B2B,2025-03-14,comercial,,NUTRICIONISTA,VND04,Belo Horizonte,MG,28240
CLI004397,B2B,2025-04-29,comercial,,LOJA ESPECIALIZADA,VND02,São José dos Campos,SP,56251
CLI004398,B2B,2025-09-15,comercial,,NUTRICIONISTA,VND01,Ribeirão Preto,SP,05595
CLI004399,B2B,2026-04-04,comercial,,ACADEMIA,VND05,Caxias do Sul,RS,26870
CLI004400,B2B,2025-10-29,comercial,,VAREJO,VND05,São José dos Campos,SP,92281
CLI004401,B2B,2025-11-02,comercial,,ACADEMIA,VND08,Jaboatão dos Guararapes,PE,07930
CLI004402,B2B,2026-04-10,comercial,,VAREJO,VND07,São Paulo,SP,36375
CLI004403,B2B,2025-08-01,comercial,,ACADEMIA,VND05,Juiz de Fora,MG,45903
CLI004404,B2B,2026-01-30,comercial,,VAREJO,VND02,Curitiba,PR,78957
CLI004405,B2B,2026-02-25,,,NUTRICIONISTA,VND08,Petrópolis,RJ,61981
CLI004406,B2B,2026-02-09,comercial,,VAREJO,VND03,Bauru,SP,24784
CLI004407,B2B,2025-10-31,comercial,,CLÍNICA,VND08,Volta Redonda,RJ,83189
CLI004408,B2B,2025-06-01,comercial,,LOJA ESPECIALIZADA,VND06,Curitiba,PR,11864
CLI004409,B2B,2026-05-26,comercial,,LOJA ESPECIALIZADA,VND06,Piracicaba,SP,11564
CLI004410,B2B,2025-08-20,comercial,,NUTRICIONISTA,VND08,Canoas,RS,82655
CLI004411,B2B,2026-06-13,comercial,,CLÍNICA,VND07,Chapecó,SC,62525
CLI004412,B2B,2025-07-16,comercial,,ACADEMIA,VND03,Jaboatão dos Guararapes,PE,71161
CLI004413,B2B,2026-05-03,comercial,,LOJA ESPECIALIZADA,VND05,Campinas,SP,89486
CLI004414,B2B,2026-01-04,comercial,,ACADEMIA,VND06,Uberlândia,MG,70571
CLI004415,B2B,2025-11-23,comercial,,VAREJO,VND08,São Paulo,SP,84511
CLI004416,B2B,2025-12-06,comercial,,CLÍNICA,VND01,São Paulo,SP,54898
CLI004417,B2B,2025-03-09,comercial,,CLÍNICA,VND03,Florianópolis,SC,62566
CLI004418,B2B,2025-02-01,comercial,,NUTRICIONISTA,VND01,Americana,SP,05570
CLI004419,B2B,2025-08-02,comercial,,NUTRICIONISTA,VND01,Goiâni,GO,54502
CLI004420,B2B,2026-01-15,comercial,,NUTRICIONISTA,VND04,Jundiaí,SP,60014
CLI004421,B2B,2025-01-01,comercial,,CLÍNICA,VND08,Jaboatão dos Guararapes,PE,22090
CLI004422,B2B,2025-02-26,comercial,,CLÍNICA,VND07,Jundiaí,SP,34788
CLI004423,B2B,2025-03-18,comercial,,ACADEMIA,VND06,Curitiba,PR,45364
CLI004424,B2B,2025-04-12,comercial,,VAREJO,VND05,Uberaba,MG,44629
CLI004425,B2B,2025-07-15,comercial,,CLÍNICA,VND07,São José dos Campos,SP,13460
CLI004426,B2B,2025-07-17,comercial,,NUTRICIONISTA,VND03,Goiânia,GO,38369
CLI004427,B2B,2026-02-18,comercial,,ACADEMIA,VND08,Ribeirão Preto,SP,30052
CLI004428,B2B,2026-02-26,comercial,,CLÍNICA,VND02,Americana,SP,73587
CLI004429,B2B,2025-05-03,,,LOJA ESPECIALIZADA,VND08,Recife,PE,46812
CLI004430,B2B,2025-10-31,comercial,,NUTRICIONISTA,VND06,Contagem,MG,46385
CLI004431,B2B,2026-02-01,comercial,,VAREJO,VND03,Limeira,SP,63215
CLI004432,B2B,2026-03-18,comercial,,LOJA ESPECIALIZADA,VND05,Rio de Janeiro,RJ,20126
CLI004433,B2B,2025-12-17,comercial,,VAREJO,VND07,Canoas,RS,61592
