pedido_id,cliente_id,data_pedido,canal_venda,campanha_id,vendedor_id,status,valor_bruto_produtos,desconto_itens,desconto_pedido,frete_cobrado,frete_pago,taxa_pagamento,comissao,impostos_venda,data_prometida,data_expedicao,transportadora,urgente
PED013634,CLI004209,2026-04-08T13:58:00-03:00,B2B,,VND03,CONCLUÍDO,840.2,159.34,15.41,3.11,25.64,5.3,27.76,43.25,2026-04-10T18:00:00-03:00,2026-04-09T08:43:00-03:00,Rota Nacional,false
PED013635,CLI004327,2026-04-17T16:01:00-03:00,B2B,,VND03,CONCLUÍDO,1023.8,148.78,29.81,2.75,25.18,6.7,32.12,54.94,2026-04-21T18:00:00-03:00,2026-04-20T08:44:00-03:00,Eixo Cargo,false
PED013636,CLI004437,2026-04-17T18:40:00-03:00,B2B,,VND05,CONCLUÍDO,1645.71,322.49,32.67,7.26,21.52,15.89,42.68,83.89,2026-04-21T18:00:00-03:00,2026-04-23T11:30:00-03:00,Eixo Cargo,false
PED013637,CLI004322,2026-04-28T10:03:00-03:00,B2B,,VND03,CONCLUÍDO,1098.55,204.38,13.64,6.24,25.7,13.06,39.96,57.23,2026-04-30T18:00:00-03:00,2026-04-29T08:29:00-03:00,Rota Nacional,false
PED013638,CLI004282,2026-04-28T10:11:00-03:00,B2B,,VND06,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-30T18:00:00-03:00,,Expresso Interior,false
PED013639,CLI004421,2026-04-16T18:55:00-03:00,B2B,,VND08,CONCLUÍDO,1683.68,304.14,59.14,14.39,56.36,17.48,43.74,85.83,2026-04-20T18:00:00-03:00,2026-04-21T09:11:00-03:00,Eixo Cargo,false
PED013640,CLI004324,2026-04-02T18:41:00-03:00,B2B,,VND04,CONCLUÍDO,1711.7,322.46,52.81,8.8,30.23,12.52,43.73,86.87,2026-04-06T18:00:00-03:00,2026-04-07T08:37:00-03:00,Expresso Interior,false
PED013641,CLI004248,2026-04-16T09:10:00-03:00,B2B,,VND04,CONCLUÍDO,1767.96,253.83,31.3,4.87,35.63,20.74,57.99,96.38,2026-04-20T18:00:00-03:00,2026-04-17T16:08:00-03:00,Rota Nacional,false
PED013642,CLI004303,2026-04-27T16:01:00-03:00,B2B,,VND03,CONCLUÍDO,230.48,46.3,4.9,4.23,14.26,2.15,5.9,11.65,2026-04-29T18:00:00-03:00,2026-05-01T11:13:00-03:00,Expresso Interior,false
PED013643,CLI004398,2026-04-25T17:48:00-03:00,B2B,,VND01,CONCLUÍDO,1203.87,242.8,24.04,9.03,26.19,4.04,30.46,60.91,2026-04-28T18:00:00-03:00,2026-04-27T15:33:00-03:00,Rota Nacional,false
PED013644,CLI004257,2026-04-28T15:54:00-03:00,B2B,,VND01,CONCLUÍDO,6442.97,1126.24,134.33,10.71,66.14,41.93,217.65,336.86,2026-04-30T18:00:00-03:00,2026-04-29T17:07:00-03:00,Rápido Sul,false
PED013645,CLI004404,2026-04-30T14:20:00-03:00,B2B,,VND02,CONCLUÍDO,1382.41,281.74,19.99,5.52,28.26,8.85,52.24,70.24,2026-05-04T18:00:00-03:00,2026-05-06T08:04:00-03:00,Rápido Sul,false
PED013646,CLI004478,2026-04-07T08:24:00-03:00,B2B,,VND04,CONCLUÍDO,1344.64,246.83,24.21,5.93,52.5,8.17,49.27,69.78,2026-04-09T18:00:00-03:00,2026-04-08T09:52:00-03:00,Rota Nacional,false
PED013647,CLI004303,2026-04-28T16:57:00-03:00,B2B,,VND03,CONCLUÍDO,2396.74,483.27,2.13,7.95,27.64,13.72,58.61,124.24,2026-04-30T18:00:00-03:00,2026-05-04T12:14:00-03:00,Eixo Cargo,false
PED013648,CLI004425,2026-04-04T18:01:00-03:00,B2B,,VND07,CONCLUÍDO,1163.83,209.04,15.25,7.91,27.39,4.58,37.95,61.07,2026-04-07T18:00:00-03:00,2026-04-06T07:42:00-03:00,Eixo Cargo,false
PED013649,CLI004410,2026-04-21T14:17:00-03:00,B2B,,VND08,CONCLUÍDO,1313.57,211.98,41.41,4.92,35.12,8.48,45.11,68.91,2026-04-23T18:00:00-03:00,2026-04-22T09:55:00-03:00,Eixo Cargo,false
PED013650,CLI004255,2026-04-25T08:05:00-03:00,B2B,,VND07,CONCLUÍDO,1071.47,208.1,25.36,14.32,48.2,6.43,26.47,54.47,2026-04-28T18:00:00-03:00,2026-04-27T12:03:00-03:00,Rápido Sul,false
PED013651,CLI004232,2026-04-25T10:22:00-03:00,B2B,,VND08,CONCLUÍDO,1066.27,182.64,25.59,6.16,41.96,8.65,29.29,55.77,2026-04-28T18:00:00-03:00,2026-04-27T08:12:00-03:00,Rápido Sul,false
PED013652,CLI004472,2026-04-29T14:33:00-03:00,B2B,,VND06,CONCLUÍDO,177.39,27.59,5.14,2.11,19.53,1.76,5.44,9.4,2026-05-01T18:00:00-03:00,2026-05-04T12:05:00-03:00,Rota Nacional,false
PED013653,CLI004373,2026-04-20T17:55:00-03:00,B2B,,VND01,CONCLUÍDO,2267.52,439.93,10.79,5.38,30.78,26.7,80.47,118.09,2026-04-22T18:00:00-03:00,2026-04-21T11:09:00-03:00,Rápido Sul,false
PED013654,CLI004300,2026-04-01T08:21:00-03:00,B2B,,VND08,CONCLUÍDO,2432.54,498.11,29.52,4.29,30.33,12.77,93.93,123.82,2026-04-03T18:00:00-03:00,2026-04-02T08:01:00-03:00,Eixo Cargo,true
PED013655,CLI004410,2026-04-08T17:10:00-03:00,B2B,,VND08,CONCLUÍDO,1034.27,172.83,14.18,11.29,35.65,11.14,39.14,55.07,2026-04-10T18:00:00-03:00,2026-04-09T12:32:00-03:00,Rota Nacional,false
PED013656,CLI004445,2026-04-13T09:44:00-03:00,B2B,,VND06,CONCLUÍDO,1412.11,285.21,31.44,2.4,22.22,12.01,45.02,71.2,2026-04-15T18:00:00-03:00,2026-04-14T17:42:00-03:00,Eixo Cargo,false
PED013657,CLI004218,2026-04-10T09:21:00-03:00,B2B,,VND03,CONCLUÍDO,1722.08,311.22,22.96,7.32,23.16,11.7,55.8,90.21,2026-04-14T18:00:00-03:00,2026-04-13T11:54:00-03:00,Expresso Interior,false
PED013658,CLI004503,2026-04-10T16:31:00-03:00,B2B,,VND06,CONCLUÍDO,3292.1,627.58,28.94,6.08,56.81,32.1,94.29,171.31,2026-04-14T18:00:00-03:00,2026-04-13T08:41:00-03:00,Expresso Interior,false
PED013659,CLI004385,2026-04-24T14:31:00-03:00,B2B,,VND01,CONCLUÍDO,3191.45,591.34,25.19,26.91,87.86,22.95,92.92,167.37,2026-04-28T18:00:00-03:00,2026-04-30T09:28:00-03:00,Eixo Cargo,false
PED013660,CLI004258,2026-04-27T10:53:00-03:00,B2B,,VND06,CONCLUÍDO,2383.39,487.34,36.76,10.08,41.27,11.76,58.52,120.85,2026-04-29T18:00:00-03:00,2026-04-28T08:56:00-03:00,Eixo Cargo,false
PED013661,CLI004304,2026-04-20T13:49:00-03:00,B2B,,VND01,CONCLUÍDO,1665.41,353.05,49.37,9.08,31.75,7.33,54.49,82.09,2026-04-22T18:00:00-03:00,2026-04-21T15:11:00-03:00,Rota Nacional,false
PED013662,CLI004237,2026-04-29T17:59:00-03:00,B2B,,VND06,CONCLUÍDO,2546.72,546.18,93.91,8.17,32.01,23.08,59.11,123.93,2026-05-01T18:00:00-03:00,2026-05-04T16:59:00-03:00,Rápido Sul,false
PED013663,CLI004349,2026-04-06T16:43:00-03:00,B2B,,VND07,CONCLUÍDO,2674.25,394.28,67.59,8.58,32.94,20.26,93.49,143.8,2026-04-08T18:00:00-03:00,2026-04-07T08:25:00-03:00,Expresso Interior,false
PED013664,CLI004487,2026-04-16T09:44:00-03:00,B2B,,VND03,CONCLUÍDO,1254.6,197.89,47.73,6.28,24.86,13.6,43.41,65.58,2026-04-20T18:00:00-03:00,2026-04-22T10:26:00-03:00,Rota Nacional,false
PED013665,CLI004488,2026-04-16T14:56:00-03:00,B2B,,VND06,CONCLUÍDO,941.36,216.69,28.12,8.89,26.14,10.16,29.13,45.28,2026-04-20T18:00:00-03:00,2026-04-22T14:55:00-03:00,Rota Nacional,true
PED013666,CLI004447,2026-04-20T14:34:00-03:00,B2B,,VND03,CONCLUÍDO,1576.23,340.26,38.42,7.85,30.88,16.54,58.7,77.84,2026-04-22T18:00:00-03:00,2026-04-21T09:14:00-03:00,Expresso Interior,true
PED013667,CLI004439,2026-04-16T16:43:00-03:00,B2B,,VND08,CONCLUÍDO,259.82,47.93,2.29,7.08,24.75,2.58,9.35,13.62,2026-04-20T18:00:00-03:00,2026-04-21T15:21:00-03:00,Rápido Sul,false
PED013668,CLI004314,2026-04-24T10:33:00-03:00,B2B,,VND08,CONCLUÍDO,2724.39,480.95,42.34,12.06,48.61,16.86,102.32,143.07,2026-04-28T18:00:00-03:00,2026-04-29T15:10:00-03:00,Rápido Sul,false
PED013669,CLI004424,2026-04-08T09:42:00-03:00,B2B,,VND05,CONCLUÍDO,957.87,160.47,22.88,2.78,24.6,10.84,30.55,50.34,2026-04-10T18:00:00-03:00,2026-04-09T10:46:00-03:00,Rápido Sul,false
PED013670,CLI004408,2026-04-24T12:59:00-03:00,B2B,,VND06,CONCLUÍDO,3133.63,567.55,4.14,6.34,48.68,23.17,128.09,166.53,2026-04-28T18:00:00-03:00,2026-04-27T11:44:00-03:00,Eixo Cargo,false
PED013671,CLI004417,2026-04-20T14:16:00-03:00,B2B,,VND03,CONCLUÍDO,2944.07,461.89,81.69,14.08,53.95,30.35,76.5,156.03,2026-04-22T18:00:00-03:00,2026-04-21T08:34:00-03:00,Eixo Cargo,false
PED013672,CLI004345,2026-04-08T15:24:00-03:00,B2B,,VND02,DEVOLVIDO_PARCIAL,2060.39,384.89,76.92,5.72,27.33,19.51,54.8,103.91,2026-04-10T18:00:00-03:00,2026-04-13T11:21:00-03:00,Rápido Sul,false
PED013673,CLI004291,2026-04-25T17:12:00-03:00,B2B,,VND08,CONCLUÍDO,2092.66,432.82,46.21,7.05,21.25,9.32,80.41,104.89,2026-04-28T18:00:00-03:00,2026-04-27T11:57:00-03:00,Rápido Sul,false
PED013674,CLI004423,2026-04-14T18:47:00-03:00,B2B,,VND06,CONCLUÍDO,1884.37,286.46,61.98,12.3,36.8,19.54,69.57,99.84,2026-04-16T18:00:00-03:00,2026-04-15T17:32:00-03:00,Rápido Sul,false
PED013675,CLI004212,2026-04-24T13:21:00-03:00,B2B,,VND01,CONCLUÍDO,3558.58,795.4,119.03,10.61,35.2,17.6,82.78,171.87,2026-04-28T18:00:00-03:00,2026-04-27T11:33:00-03:00,Rápido Sul,false
PED013676,CLI004369,2026-04-20T18:31:00-03:00,B2B,,VND06,CONCLUÍDO,1889.89,343.93,4.18,4.18,19.77,9.53,52.08,100.22,2026-04-22T18:00:00-03:00,2026-04-21T14:02:00-03:00,Eixo Cargo,false
PED013677,CLI004208,2026-04-02T14:34:00-03:00,B2B,,VND03,CONCLUÍDO,1633.83,324.17,13.78,7.76,37.55,17.01,64.18,84.23,2026-04-06T18:00:00-03:00,2026-04-07T15:02:00-03:00,Rápido Sul,false
PED013678,CLI004503,2026-04-22T18:29:00-03:00,B2B,,VND06,CONCLUÍDO,630.48,108.45,15.73,2.8,27.21,7.25,21.46,32.91,2026-04-24T18:00:00-03:00,2026-04-23T15:56:00-03:00,Rota Nacional,false
PED013679,CLI004458,2026-04-21T12:34:00-03:00,B2B,,VND05,CONCLUÍDO,2552.88,541.97,23.53,3.29,31.74,12.27,83.3,129.18,2026-04-23T18:00:00-03:00,2026-04-24T10:02:00-03:00,Rápido Sul,true
PED013680,CLI004294,2026-04-27T13:40:00-03:00,B2B,,VND05,DEVOLVIDO_PARCIAL,1837.25,352.18,32.72,5.67,21.27,16.54,62.58,94.4,2026-04-29T18:00:00-03:00,2026-04-28T10:13:00-03:00,Expresso Interior,false
PED013681,CLI004452,2026-04-16T09:39:00-03:00,B2B,,VND08,CONCLUÍDO,1783.94,361.29,53.4,7.57,31.8,6.99,68.46,89.0,2026-04-20T18:00:00-03:00,2026-04-17T16:06:00-03:00,Eixo Cargo,true
PED013682,CLI004342,2026-04-16T14:02:00-03:00,B2B,,VND07,CONCLUÍDO,2150.77,379.33,22.06,11.67,42.27,12.57,79.24,113.71,2026-04-20T18:00:00-03:00,2026-04-21T16:55:00-03:00,Rota Nacional,false
PED013683,CLI004473,2026-04-17T19:21:00-03:00,B2B,,VND08,CONCLUÍDO,2663.8,559.89,85.23,8.41,41.5,17.3,77.72,131.21,2026-04-21T18:00:00-03:00,2026-04-20T08:27:00-03:00,Rápido Sul,false
PED013684,CLI004322,2026-04-20T18:49:00-03:00,B2B,,VND03,CONCLUÍDO,582.79,115.08,6.78,4.38,22.95,3.36,18.46,29.96,2026-04-22T18:00:00-03:00,2026-04-21T16:43:00-03:00,Rápido Sul,false
PED013685,CLI004215,2026-04-28T18:49:00-03:00,B2B,,VND07,CONCLUÍDO,1709.48,396.44,5.17,3.31,24.97,18.16,58.08,85.01,2026-04-30T18:00:00-03:00,2026-04-29T08:26:00-03:00,Eixo Cargo,true
PED013686,CLI004453,2026-04-27T17:37:00-03:00,B2B,,VND01,CONCLUÍDO,918.01,166.73,24.25,8.55,25.73,5.65,22.6,47.26,2026-04-29T18:00:00-03:00,2026-04-30T14:34:00-03:00,Eixo Cargo,false
PED013687,CLI004285,2026-04-25T13:25:00-03:00,B2B,,VND06,CONCLUÍDO,1598.25,307.73,26.19,7.69,28.89,15.01,40.31,82.18,2026-04-28T18:00:00-03:00,2026-04-27T11:41:00-03:00,Rápido Sul,false
PED013688,CLI004507,2026-04-14T14:05:00-03:00,B2B,,VND03,CONCLUÍDO,3864.76,873.06,23.19,10.66,31.81,43.58,135.01,192.95,2026-04-16T18:00:00-03:00,2026-04-15T11:23:00-03:00,Rápido Sul,false
PED013689,CLI004261,2026-04-13T14:00:00-03:00,B2B,,VND08,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-15T18:00:00-03:00,,Expresso Interior,false
PED013690,CLI004351,2026-04-29T11:08:00-03:00,B2B,,VND05,DEVOLVIDO_PARCIAL,2665.81,567.97,79.82,14.64,42.97,29.62,88.35,131.17,2026-05-01T18:00:00-03:00,2026-04-30T14:45:00-03:00,Rápido Sul,false
PED013691,CLI004375,2026-04-24T12:22:00-03:00,B2B,,VND07,CONCLUÍDO,2389.12,360.16,36.36,7.18,38.43,19.71,72.94,129.52,2026-04-28T18:00:00-03:00,2026-04-27T09:04:00-03:00,Expresso Interior,true
PED013692,CLI004458,2026-04-01T18:53:00-03:00,B2B,,VND05,CONCLUÍDO,1607.93,272.85,13.79,6.9,29.08,13.59,45.23,85.88,2026-04-03T18:00:00-03:00,2026-04-06T16:17:00-03:00,Expresso Interior,false
PED013693,CLI004361,2026-04-15T13:01:00-03:00,B2B,,VND04,CONCLUÍDO,2005.05,381.03,71.73,5.23,27.59,6.62,75.04,100.9,2026-04-17T18:00:00-03:00,2026-04-16T10:42:00-03:00,Rota Nacional,false
PED013694,CLI004273,2026-04-09T13:41:00-03:00,B2B,,VND02,CONCLUÍDO,787.38,150.63,14.36,3.61,21.21,6.35,29.96,40.46,2026-04-13T18:00:00-03:00,2026-04-10T11:42:00-03:00,Rápido Sul,true
PED013695,CLI004300,2026-04-13T13:40:00-03:00,B2B,,VND08,CONCLUÍDO,431.69,76.77,12.1,2.45,16.63,1.65,11.59,22.28,2026-04-15T18:00:00-03:00,2026-04-16T12:24:00-03:00,Rápido Sul,false
PED013696,CLI004307,2026-04-28T17:39:00-03:00,B2B,,VND07,DEVOLVIDO_PARCIAL,1650.6,250.95,25.15,4.49,20.78,15.54,48.5,89.34,2026-04-30T18:00:00-03:00,2026-05-01T09:06:00-03:00,Rota Nacional,false
PED013697,CLI004446,2026-04-16T14:23:00-03:00,B2B,,VND03,CONCLUÍDO,3342.37,536.2,6.89,9.7,39.43,13.31,107.88,181.95,2026-04-20T18:00:00-03:00,2026-04-21T15:01:00-03:00,Rápido Sul,true
PED013698,CLI004410,2026-04-22T13:59:00-03:00,B2B,,VND08,CONCLUÍDO,1550.3,275.08,61.93,3.91,38.37,13.59,46.73,78.86,2026-04-24T18:00:00-03:00,2026-04-23T09:51:00-03:00,Expresso Interior,false
PED013699,CLI004336,2026-04-28T08:36:00-03:00,B2B,,VND04,CONCLUÍDO,2317.34,425.52,54.35,5.08,23.8,19.36,69.28,119.44,2026-04-30T18:00:00-03:00,2026-05-01T09:53:00-03:00,Eixo Cargo,false
PED013700,CLI004453,2026-04-17T18:21:00-03:00,B2B,,VND01,DEVOLVIDO_PARCIAL,1296.2,234.7,11.43,10.69,33.64,6.65,38.28,68.25,2026-04-21T18:00:00-03:00,2026-04-22T10:12:00-03:00,Eixo Cargo,false
PED013701,CLI004513,2026-04-01T13:53:00-03:00,B2B,,VND07,CONCLUÍDO,384.24,73.64,10.25,2.53,15.57,2.42,12.14,19.52,2026-04-03T18:00:00-03:00,2026-04-06T08:29:00-03:00,Expresso Interior,false
PED013702,CLI004294,2026-04-28T10:47:00-03:00,B2B,,VND05,CONCLUÍDO,1949.06,345.51,45.61,3.0,21.93,10.83,55.15,101.27,2026-04-30T18:00:00-03:00,2026-05-01T11:42:00-03:00,Rápido Sul,false
PED013703,CLI004349,2026-04-07T16:37:00-03:00,B2B,,VND07,CONCLUÍDO,4294.01,820.69,95.8,11.19,59.12,27.72,108.52,219.54,2026-04-09T18:00:00-03:00,2026-04-08T11:47:00-03:00,Expresso Interior,true
PED013704,CLI004226,2026-04-28T15:35:00-03:00,B2B,,VND08,CONCLUÍDO,1262.57,223.9,31.57,4.62,24.82,6.44,36.04,65.46,2026-04-30T18:00:00-03:00,2026-05-04T12:43:00-03:00,Rápido Sul,true
PED013705,CLI004209,2026-04-21T18:18:00-03:00,B2B,,VND03,CONCLUÍDO,2741.14,559.79,61.62,9.23,41.17,29.2,73.06,137.78,2026-04-23T18:00:00-03:00,2026-04-22T09:45:00-03:00,Expresso Interior,false
PED013706,CLI004246,2026-04-29T16:03:00-03:00,B2B,,VND03,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-01T18:00:00-03:00,,Eixo Cargo,false
PED013707,CLI004496,2026-04-10T11:28:00-03:00,B2B,,VND07,CONCLUÍDO,3933.63,715.83,39.96,17.79,56.59,23.69,141.55,206.56,2026-04-14T18:00:00-03:00,2026-04-13T08:54:00-03:00,Eixo Cargo,false
PED013708,CLI004372,2026-04-20T19:09:00-03:00,B2B,,VND02,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-22T18:00:00-03:00,,Rápido Sul,false
PED013709,CLI004208,2026-04-20T13:22:00-03:00,B2B,,VND03,CONCLUÍDO,1040.4,203.14,4.04,4.85,32.39,9.23,40.61,54.16,2026-04-22T18:00:00-03:00,2026-04-24T12:09:00-03:00,Expresso Interior,false
PED013710,CLI004243,2026-04-13T10:57:00-03:00,B2B,,VND01,CONCLUÍDO,514.41,82.23,4.24,1.86,16.76,3.61,18.94,27.82,2026-04-15T18:00:00-03:00,2026-04-16T10:42:00-03:00,Eixo Cargo,false
PED013711,CLI004444,2026-04-20T14:05:00-03:00,B2B,,VND06,CONCLUÍDO,1578.65,274.64,39.85,4.78,40.06,16.81,44.61,82.17,2026-04-22T18:00:00-03:00,2026-04-21T11:50:00-03:00,Rota Nacional,false
PED013712,CLI004498,2026-04-08T19:04:00-03:00,B2B,,VND05,CONCLUÍDO,2036.3,307.32,32.53,3.89,31.42,8.14,50.97,110.27,2026-04-10T18:00:00-03:00,2026-04-09T09:07:00-03:00,Eixo Cargo,false
PED013713,CLI004453,2026-04-06T17:58:00-03:00,B2B,,VND01,CONCLUÍDO,996.49,148.08,19.2,2.36,23.2,10.34,34.91,53.9,2026-04-08T18:00:00-03:00,2026-04-07T11:55:00-03:00,Expresso Interior,false
PED013714,CLI004485,2026-04-17T17:24:00-03:00,B2B,,VND02,CONCLUÍDO,1931.56,442.48,0.66,6.4,34.66,14.25,61.63,96.75,2026-04-21T18:00:00-03:00,2026-04-20T13:50:00-03:00,Eixo Cargo,false
PED013715,CLI004506,2026-04-28T12:55:00-03:00,B2B,,VND01,CONCLUÍDO,396.19,54.03,5.2,6.97,20.36,3.3,12.67,21.9,2026-04-30T18:00:00-03:00,2026-04-29T09:40:00-03:00,Expresso Interior,false
PED013716,CLI004417,2026-04-18T12:36:00-03:00,B2B,,VND03,CONCLUÍDO,749.05,136.26,26.81,6.94,27.76,3.82,20.36,38.09,2026-04-21T18:00:00-03:00,2026-04-20T11:29:00-03:00,Rota Nacional,false
PED013717,CLI004277,2026-04-28T10:48:00-03:00,B2B,,VND07,CONCLUÍDO,821.38,155.7,4.72,6.29,48.13,7.52,30.44,42.96,2026-04-30T18:00:00-03:00,2026-04-29T15:15:00-03:00,Rota Nacional,false
PED013718,CLI004248,2026-04-21T13:00:00-03:00,B2B,,VND04,CONCLUÍDO,1668.14,258.67,26.43,6.6,32.97,6.93,47.39,89.9,2026-04-23T18:00:00-03:00,2026-04-22T08:39:00-03:00,Eixo Cargo,false
PED013719,CLI004439,2026-04-28T11:02:00-03:00,B2B,,VND08,CONCLUÍDO,2429.49,389.56,16.71,10.69,50.68,10.7,92.25,131.51,2026-04-30T18:00:00-03:00,2026-04-29T11:08:00-03:00,Rota Nacional,false
PED013720,CLI004340,2026-04-28T18:09:00-03:00,B2B,,VND06,CONCLUÍDO,608.87,131.42,6.65,5.23,22.14,2.42,16.41,30.6,2026-04-30T18:00:00-03:00,2026-05-01T09:17:00-03:00,Rápido Sul,false
PED013721,CLI004463,2026-04-09T13:57:00-03:00,B2B,,VND01,CONCLUÍDO,2054.22,370.42,39.02,9.61,29.7,12.34,51.89,106.91,2026-04-13T18:00:00-03:00,2026-04-10T14:47:00-03:00,Rápido Sul,false
PED013722,CLI004303,2026-04-23T13:18:00-03:00,B2B,,VND03,DEVOLVIDO_PARCIAL,3990.13,804.2,19.66,5.57,35.16,43.35,120.66,205.81,2026-04-27T18:00:00-03:00,2026-04-24T08:03:00-03:00,Rota Nacional,false
PED013723,CLI004328,2026-04-09T12:58:00-03:00,B2B,,VND02,CONCLUÍDO,1134.88,240.55,14.62,7.43,21.74,6.5,26.46,57.18,2026-04-13T18:00:00-03:00,2026-04-10T11:26:00-03:00,Expresso Interior,false
PED013724,CLI004311,2026-04-13T16:02:00-03:00,B2B,,VND08,CONCLUÍDO,1961.82,425.11,27.48,12.03,49.41,18.84,60.49,98.1,2026-04-15T18:00:00-03:00,2026-04-16T10:46:00-03:00,Rápido Sul,false
PED013725,CLI004404,2026-04-30T11:31:00-03:00,B2B,,VND02,CONCLUÍDO,1374.59,225.57,45.47,9.88,35.1,9.18,39.55,71.73,2026-05-04T18:00:00-03:00,2026-05-05T16:11:00-03:00,Expresso Interior,true
PED013726,CLI004282,2026-04-08T19:30:00-03:00,B2B,,VND06,CONCLUÍDO,812.25,157.84,27.8,6.07,24.09,7.32,26.86,40.73,2026-04-10T18:00:00-03:00,2026-04-09T12:19:00-03:00,Eixo Cargo,false
PED013727,CLI004315,2026-04-17T10:12:00-03:00,B2B,,VND01,CONCLUÍDO,2475.24,359.21,65.72,9.75,35.19,16.73,67.53,133.27,2026-04-21T18:00:00-03:00,2026-04-20T10:01:00-03:00,Expresso Interior,false
PED013728,CLI004389,2026-04-30T12:13:00-03:00,B2B,,VND02,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-04T18:00:00-03:00,,Eixo Cargo,false
PED013729,CLI004453,2026-04-25T11:05:00-03:00,B2B,,VND01,CONCLUÍDO,3243.15,489.3,66.41,16.25,55.48,33.38,118.66,174.68,2026-04-28T18:00:00-03:00,2026-04-27T11:39:00-03:00,Rápido Sul,false
PED013730,CLI004434,2026-04-29T13:34:00-03:00,B2B,,VND07,CONCLUÍDO,1005.28,160.97,1.81,6.1,34.64,9.44,31.9,54.76,2026-05-01T18:00:00-03:00,2026-05-04T17:31:00-03:00,Expresso Interior,false
PED013731,CLI004472,2026-04-13T11:14:00-03:00,B2B,,VND06,CONCLUÍDO,1612.88,345.26,8.25,10.02,32.73,15.02,62.68,81.86,2026-04-15T18:00:00-03:00,2026-04-14T15:32:00-03:00,Rápido Sul,false
PED013732,CLI004277,2026-04-06T08:33:00-03:00,B2B,,VND07,CONCLUÍDO,2350.3,344.05,63.57,10.08,65.52,17.33,75.21,126.27,2026-04-08T18:00:00-03:00,2026-04-07T09:39:00-03:00,Expresso Interior,true
PED013733,CLI004315,2026-04-20T11:09:00-03:00,B2B,,VND01,CONCLUÍDO,974.35,203.47,20.89,2.01,19.85,6.93,23.17,48.75,2026-04-22T18:00:00-03:00,2026-04-21T14:47:00-03:00,Rota Nacional,false
PED013734,CLI004385,2026-04-25T13:41:00-03:00,B2B,,VND01,CONCLUÍDO,1536.63,221.9,2.16,16.97,56.28,7.87,52.02,85.32,2026-04-28T18:00:00-03:00,2026-04-27T12:33:00-03:00,Expresso Interior,false
PED013735,CLI000369,2026-05-25T16:03:00-03:00,ECOMMERCE,,,CONCLUÍDO,1084.2,109.06,11.66,4.95,52.43,38.53,0.0,72.26,2026-05-26T18:00:00-03:00,2026-05-26T10:42:00-03:00,Eixo Cargo,false
PED013736,CLI002559,2026-05-11T09:01:00-03:00,ECOMMERCE,,,CONCLUÍDO,1713.73,148.67,1.2,1.98,29.31,41.74,0.0,117.29,2026-05-12T18:00:00-03:00,2026-05-13T10:51:00-03:00,Expresso Interior,false
PED013737,CLI002619,2026-05-26T09:35:00-03:00,ECOMMERCE,SOC-202605,,DEVOLVIDO_PARCIAL,515.82,53.94,2.06,1.78,26.16,17.03,0.0,34.49,2026-05-27T18:00:00-03:00,2026-05-28T10:27:00-03:00,Rápido Sul,false
PED013738,CLI003956,2026-05-04T13:11:00-03:00,ECOMMERCE,,,CONCLUÍDO,308.81,39.79,2.01,8.1,17.87,7.95,0.0,20.03,2026-05-05T18:00:00-03:00,2026-05-06T14:15:00-03:00,Expresso Interior,false
PED013739,CLI002136,2026-05-30T18:37:00-03:00,ECOMMERCE,SOC-202605,,CONCLUÍDO,1285.68,101.78,24.0,1.2,23.68,41.35,0.0,86.99,2026-06-01T18:00:00-03:00,2026-06-01T12:02:00-03:00,Rápido Sul,false
PED013740,CLI002115,2026-05-12T19:18:00-03:00,ECOMMERCE,,,CONCLUÍDO,967.64,128.68,7.92,1.67,31.56,30.46,0.0,62.33,2026-05-13T18:00:00-03:00,2026-05-13T11:57:00-03:00,Rápido Sul,false
PED013741,CLI004042,2026-05-13T13:33:00-03:00,ECOMMERCE,,,CONCLUÍDO,242.21,34.38,3.92,14.35,28.04,7.11,0.0,15.29,2026-05-14T18:00:00-03:00,2026-05-18T11:06:00-03:00,Rápido Sul,false
PED013742,CLI002491,2026-05-29T19:44:00-03:00,ECOMMERCE,,,CONCLUÍDO,465.36,63.77,9.5,1.71,19.9,12.18,0.0,29.41,2026-06-01T18:00:00-03:00,2026-06-01T11:07:00-03:00,Expresso Interior,false
PED013743,CLI003913,2026-05-15T18:32:00-03:00,ECOMMERCE,,,CONCLUÍDO,167.12,21.15,2.07,10.75,26.7,4.44,0.0,10.79,2026-05-18T18:00:00-03:00,2026-05-18T17:01:00-03:00,Eixo Cargo,false
PED013744,CLI000032,2026-05-11T11:51:00-03:00,ECOMMERCE,SEA-202605,,CONCLUÍDO,313.82,24.35,4.94,6.23,18.24,9.62,0.0,21.34,2026-05-12T18:00:00-03:00,2026-05-12T08:58:00-03:00,Eixo Cargo,false
PED013745,CLI000616,2026-05-15T13:21:00-03:00,ECOMMERCE,,,CONCLUÍDO,269.68,22.21,5.11,9.84,23.41,9.12,0.0,18.18,2026-05-18T18:00:00-03:00,2026-05-18T14:39:00-03:00,Rápido Sul,false
