pedido_id,produto_id,quantidade,preco_unitario_bruto,desconto_item,custo_unitario_historico,quantidade_cancelada
PED012950,PRD0009,1,168.28,24.97,98.49,0
PED012951,PRD0156,1,22.12,2.76,13.91,0
PED012952,PRD0121,1,41.09,6.61,24.87,0
PED012952,PRD0155,3,24.35,10.19,15.33,0
PED012953,PRD0173,2,13.79,5.12,9.1,0
PED012953,PRD0011,3,117.69,62.86,66.28,0
PED012953,PRD0029,1,157.32,22.43,95.44,0
PED012954,PRD0001,1,95.33,18.2,58.48,0
PED012954,PRD0004,2,141.81,48.01,83.2,0
PED012955,PRD0002,1,135.33,20.0,71.53,0
PED012955,PRD0006,1,139.7,18.74,83.44,0
PED012956,PRD0148,1,12.19,2.64,7.43,0
PED012956,PRD0023,1,219.89,35.19,135.6,0
PED012956,PRD0005,1,167.72,28.08,98.57,0
PED012956,PRD0048,1,79.4,11.81,55.05,0
PED012957,PRD0003,1,169.11,23.93,95.18,0
PED012958,PRD0018,1,94.16,15.85,56.9,0
PED012958,PRD0014,1,137.13,21.74,79.05,0
PED012958,PRD0003,1,161.21,21.43,96.18,0
PED012959,PRD0031,1,196.22,42.38,101.81,0
PED012959,PRD0009,1,170.99,38.6,101.18,0
PED012959,PRD0083,1,104.67,23.62,49.9,0
PED012959,PRD0003,1,158.92,25.69,95.38,0
PED012960,PRD0155,1,25.99,5.05,15.02,0
PED012961,PRD0023,1,215.96,24.35,135.53,0
PED012961,PRD0036,1,116.58,11.14,74.06,0
PED012961,PRD0117,1,72.04,9.4,47.37,0
PED012962,PRD0022,1,117.94,25.36,72.19,0
PED012962,PRD0011,1,113.82,19.0,65.43,0
PED012962,PRD0001,1,101.32,20.09,58.98,0
PED012963,PRD0001,1,94.99,16.18,58.21,0
PED012963,PRD0005,1,171.94,32.19,99.37,0
PED012964,PRD0010,2,142.29,51.89,80.26,0
PED012964,PRD0003,1,161.4,27.66,94.92,0
PED012965,PRD0136,1,79.18,10.12,48.61,0
PED012965,PRD0003,1,157.13,23.56,99.14,0
PED012966,PRD0016,1,145.17,19.25,84.29,0
PED012966,PRD0004,1,146.18,25.61,86.49,0
PED012966,PRD0144,2,19.95,5.91,12.15,0
PED012967,PRD0113,1,75.68,10.55,48.31,0
PED012967,PRD0001,1,103.05,15.77,56.46,0
PED012967,PRD0013,3,204.45,118.26,111.02,0
PED012968,PRD0034,1,215.08,25.94,136.62,0
PED012968,PRD0001,1,92.12,13.36,58.94,0
PED012969,PRD0013,1,197.34,34.8,117.76,0
PED012969,PRD0017,1,216.26,37.47,126.69,0
PED012969,PRD0003,1,161.33,30.2,100.06,0
PED012970,PRD0028,1,188.22,19.85,104.35,0
PED012970,PRD0008,1,172.54,20.67,112.89,0
PED012971,PRD0028,3,187.18,106.46,103.31,0
PED012971,PRD0002,1,130.14,22.29,71.4,0
PED012971,PRD0008,1,183.61,36.36,107.37,0
PED012971,PRD0003,1,168.67,31.93,93.19,0
PED012972,PRD0002,1,139.44,24.69,76.43,0
PED012972,PRD0001,1,94.65,17.34,58.09,0
PED012972,PRD0004,1,155.79,27.84,84.65,0
PED012972,PRD0075,1,151.53,28.08,92.38,0
PED012973,PRD0039,1,133.26,26.78,82.2,0
PED012973,PRD0002,1,124.68,20.17,72.77,0
PED012973,PRD0013,1,203.83,41.02,114.74,0
PED012973,PRD0040,1,217.38,30.45,141.08,0
PED012974,PRD0010,1,130.34,23.3,82.98,0
PED012975,PRD0002,1,121.63,14.35,72.77,0
PED012975,PRD0019,2,208.18,59.08,114.59,0
PED012975,PRD0006,2,148.45,35.27,83.1,0
PED012976,PRD0053,1,138.55,31.37,81.25,0
PED012976,PRD0021,1,122.25,21.37,72.91,0
PED012976,PRD0012,1,192.65,38.7,110.8,0
PED012977,PRD0044,1,82.33,11.48,51.02,0
PED012978,PRD0090,1,59.07,10.49,31.02,0
PED012978,PRD0004,1,141.15,17.49,86.95,0
PED012979,PRD0001,1,96.73,19.44,57.33,0
PED012979,PRD0116,1,63.41,9.12,43.46,0
PED012980,PRD0022,6,116.45,132.18,71.88,0
PED012980,PRD0055,1,82.24,14.22,46.15,0
PED012980,PRD0017,3,209.78,111.63,122.38,0
PED012981,PRD0094,1,69.26,12.75,37.75,0
PED012982,PRD0051,1,134.86,12.37,80.34,0
PED012982,PRD0013,1,192.4,22.65,117.72,0
PED012982,PRD0048,1,83.13,7.6,55.6,0
PED012983,PRD0002,1,127.4,24.25,75.25,0
PED012983,PRD0104,1,75.24,14.13,38.84,0
PED012983,PRD0004,1,150.87,22.42,83.91,0
PED012984,PRD0021,1,127.13,17.16,74.75,0
PED012984,PRD0001,1,96.66,15.4,58.34,0
PED012985,PRD0025,1,148.03,22.44,82.0,0
PED012985,PRD0086,2,82.86,27.43,40.53,0
PED012985,PRD0072,1,161.0,19.1,104.57,0
PED012986,PRD0158,2,24.02,5.19,15.67,0
PED012986,PRD0011,1,122.03,15.96,67.14,0
PED012986,PRD0091,1,98.2,9.57,55.4,0
PED012987,PRD0009,1,0.0,0.0,0.0,1
PED012987,PRD0143,1,0.0,0.0,0.0,1
PED012988,PRD0002,1,123.71,19.21,72.68,0
PED012988,PRD0001,1,99.15,23.53,57.64,0
PED012988,PRD0004,1,144.03,30.99,88.8,0
PED012988,PRD0012,4,189.87,117.49,112.33,0
PED012989,PRD0022,1,109.73,14.48,71.56,0
PED012989,PRD0003,1,159.04,26.07,92.62,0
PED012990,PRD0010,1,135.43,21.03,83.37,0
PED012991,PRD0015,1,188.58,23.48,117.65,0
PED012991,PRD0006,1,150.15,21.2,79.65,0
PED012992,PRD0028,1,164.18,21.33,103.27,0
PED012992,PRD0001,1,91.9,11.96,56.75,0
PED012993,PRD0002,1,126.32,14.03,73.51,0
PED012993,PRD0001,1,103.22,11.1,58.4,0
PED012993,PRD0008,1,177.26,28.8,106.92,0
PED012994,PRD0021,1,0.0,0.0,0.0,1
PED012994,PRD0118,2,0.0,0.0,0.0,2
PED012994,PRD0048,1,0.0,0.0,0.0,1
PED012995,PRD0009,1,158.47,20.43,100.46,0
PED012996,PRD0009,1,167.65,22.37,102.8,0
PED012996,PRD0010,1,126.86,17.99,81.86,0
PED012996,PRD0004,1,158.41,28.05,87.12,0
PED012996,PRD0003,1,172.29,29.24,95.59,0
PED012997,PRD0034,1,215.29,27.65,133.39,0
PED012998,PRD0064,1,80.98,15.25,53.98,0
PED012998,PRD0002,1,133.32,26.47,74.03,0
PED012998,PRD0001,1,94.22,16.67,59.42,0
PED012998,PRD0043,1,90.56,13.1,55.04,0
PED012999,PRD0016,3,157.69,87.73,90.99,0
PED012999,PRD0093,1,80.42,13.95,39.69,0
PED012999,PRD0019,1,197.45,27.04,115.99,0
PED012999,PRD0003,1,170.52,22.96,99.12,0
PED013000,PRD0002,3,134.03,92.82,76.09,0
PED013000,PRD0009,1,166.29,30.8,97.31,0
PED013001,PRD0041,1,203.59,27.38,122.16,0
PED013001,PRD0001,1,99.05,11.46,58.49,0
PED013002,PRD0001,2,98.38,42.49,58.15,0
PED013002,PRD0015,1,206.21,37.15,117.69,0
PED013003,PRD0041,1,199.9,28.28,120.41,0
PED013003,PRD0009,2,153.14,44.41,99.04,0
PED013004,PRD0064,1,84.77,16.83,53.11,0
PED013005,PRD0002,1,129.86,24.08,77.16,0
PED013005,PRD0001,1,98.85,19.4,59.86,0
PED013006,PRD0004,4,155.75,81.45,85.28,0
PED013007,PRD0020,1,130.64,26.92,73.68,0
PED013007,PRD0035,1,182.85,32.33,116.8,0
PED013007,PRD0139,1,67.12,12.43,46.88,0
PED013008,PRD0021,1,119.55,11.85,71.68,0
PED013008,PRD0017,1,211.22,18.7,123.09,0
PED013009,PRD0113,2,71.97,29.59,48.35,0
PED013009,PRD0010,1,125.73,23.68,78.02,0
PED013010,PRD0002,1,130.53,19.92,72.79,0
PED013010,PRD0008,1,186.6,37.73,112.47,0
PED013010,PRD0035,1,182.6,31.3,116.84,0
PED013010,PRD0027,1,218.0,37.78,132.78,0
PED013010,PRD0004,1,139.28,19.64,87.8,0
PED013011,PRD0034,1,194.76,24.24,137.06,0
PED013012,PRD0036,1,119.56,16.69,75.79,0
PED013013,PRD0031,1,184.71,30.33,100.21,0
PED013013,PRD0001,1,92.89,13.27,58.72,0
PED013013,PRD0007,1,105.27,19.97,63.2,0
PED013014,PRD0005,1,153.49,19.45,100.93,0
PED013015,PRD0156,1,21.02,2.52,14.14,0
PED013015,PRD0014,1,139.85,23.08,81.81,0
PED013016,PRD0001,1,92.84,16.43,58.48,0
PED013017,PRD0028,1,172.67,31.68,101.27,0
PED013017,PRD0105,1,68.85,9.86,36.58,0
PED013017,PRD0005,1,157.3,19.61,100.64,0
PED013017,PRD0102,3,82.31,35.48,44.5,0
PED013018,PRD0050,1,163.87,37.89,107.25,0
PED013018,PRD0002,1,130.84,22.73,71.71,0
PED013018,PRD0026,1,161.39,26.36,89.31,0
PED013019,PRD0001,1,94.65,15.63,60.15,0
PED013020,PRD0063,3,165.32,73.99,102.01,0
PED013020,PRD0001,1,101.09,12.0,60.2,0
PED013021,PRD0001,2,102.86,25.08,58.12,0
PED013022,PRD0024,1,104.38,14.44,59.44,0
PED013022,PRD0008,1,191.8,39.33,106.55,0
PED013022,PRD0005,1,166.68,27.14,99.75,0
PED013023,PRD0051,1,136.15,27.99,80.32,0
PED013023,PRD0142,1,12.8,2.48,7.92,0
PED013024,PRD0002,1,135.57,28.0,74.69,0
PED013024,PRD0045,1,125.13,21.62,80.98,0
PED013024,PRD0027,1,221.87,36.28,128.9,0
PED013025,PRD0001,1,95.26,20.39,57.86,0
PED013025,PRD0026,1,159.51,27.79,88.0,0
PED013026,PRD0001,2,96.19,40.85,57.09,0
PED013027,PRD0028,2,168.47,50.64,103.05,0
PED013027,PRD0001,1,94.85,10.96,58.35,0
PED013027,PRD0064,1,79.82,9.27,52.2,0
PED013027,PRD0007,2,112.13,27.42,62.4,0
PED013028,PRD0002,2,129.86,39.55,75.28,0
PED013028,PRD0014,1,147.01,21.39,83.07,0
PED013028,PRD0004,2,158.04,57.95,86.06,0
PED013029,PRD0002,1,135.36,25.65,74.94,0
PED013029,PRD0001,2,101.2,33.52,59.08,0
PED013029,PRD0007,1,112.42,19.34,61.17,0
PED013030,PRD0001,1,101.64,18.41,59.42,0
PED013030,PRD0002,1,131.62,23.8,75.66,0
PED013030,PRD0013,1,186.27,26.43,116.19,0
PED013031,PRD0163,1,21.73,2.62,14.95,0
PED013031,PRD0008,1,194.68,25.62,110.65,0
PED013031,PRD0001,1,95.06,17.05,57.51,0
PED013031,PRD0068,1,89.01,16.66,59.44,0
PED013031,PRD0034,3,199.03,91.02,135.16,0
PED013032,PRD0081,1,85.2,14.62,44.0,0
PED013032,PRD0002,1,127.91,23.23,72.76,0
PED013032,PRD0001,1,99.12,16.19,58.55,0
PED013033,PRD0025,2,0.0,0.0,0.0,2
PED013033,PRD0005,1,0.0,0.0,0.0,1
PED013034,PRD0080,1,58.11,8.12,25.44,0
PED013034,PRD0042,1,212.27,27.3,140.14,0
PED013035,PRD0006,3,154.95,65.81,85.29,0
PED013035,PRD0009,1,159.38,31.26,97.48,0
PED013035,PRD0150,1,21.97,2.91,13.43,0
PED013035,PRD0058,3,77.39,39.27,50.58,0
PED013036,PRD0023,1,214.41,38.56,131.84,0
PED013036,PRD0001,2,95.4,40.11,57.78,0
PED013036,PRD0043,1,89.11,15.19,55.64,0
PED013036,PRD0003,1,152.36,25.54,96.23,0
PED013037,PRD0019,1,206.01,26.39,115.66,0
PED013038,PRD0004,1,147.24,24.75,87.98,0
PED013039,PRD0029,1,0.0,0.0,0.0,1
PED013040,PRD0002,1,125.67,20.11,74.03,0
PED013041,PRD0016,1,152.27,22.48,85.74,0
PED013041,PRD0019,1,210.75,37.71,112.9,0
PED013041,PRD0003,1,173.2,32.78,95.64,0
PED013042,PRD0075,1,152.67,26.9,91.26,0
PED013043,PRD0028,1,171.19,22.22,101.55,0
PED013043,PRD0142,1,13.39,1.91,8.04,0
PED013043,PRD0003,1,172.83,22.42,95.57,0
PED013044,PRD0028,1,185.3,24.16,105.09,0
PED013044,PRD0002,1,133.85,21.3,74.51,0
PED013044,PRD0001,1,92.82,14.19,57.76,0
PED013045,PRD0002,1,130.12,23.97,74.89,0
PED013045,PRD0001,1,94.71,15.53,58.84,0
PED013045,PRD0075,1,163.09,24.04,91.53,0
PED013046,PRD0001,1,101.92,17.92,57.35,0
PED013046,PRD0013,1,191.69,35.53,113.12,0
PED013046,PRD0168,1,18.4,3.83,13.02,0
PED013046,PRD0003,1,162.29,22.35,94.73,0
PED013047,PRD0006,1,138.73,16.11,82.69,0
PED013047,PRD0001,1,92.89,11.33,57.65,0
PED013047,PRD0040,1,212.67,26.37,137.42,0
PED013048,PRD0138,1,43.53,5.92,28.62,0
PED013049,PRD0051,1,129.76,18.93,82.27,0
PED013049,PRD0001,4,95.02,60.83,56.31,0
PED013049,PRD0017,1,207.67,31.16,124.46,0
PED013049,PRD0034,2,197.36,56.31,136.67,0
PED013050,PRD0071,3,136.1,59.7,85.93,0
PED013050,PRD0001,1,95.03,14.97,58.66,0
PED013050,PRD0026,1,150.83,24.93,90.41,0
PED013051,PRD0014,1,145.87,19.17,81.34,0
PED013052,PRD0050,1,165.31,16.09,104.23,0
PED013052,PRD0011,1,124.85,11.59,66.34,0
PED013052,PRD0003,1,157.35,13.35,98.78,0
PED013053,PRD0001,4,98.17,58.96,58.35,0
PED013054,PRD0014,1,150.95,15.64,80.11,0
PED013055,PRD0016,1,144.89,22.96,86.15,0
PED013056,PRD0064,1,80.88,12.02,54.53,0
PED013056,PRD0008,2,190.01,67.31,112.64,0
PED013056,PRD0003,1,173.62,25.24,96.72,0
PED013057,PRD0009,1,171.19,32.23,101.3,0
PED013057,PRD0090,2,65.8,21.21,31.18,0
PED013057,PRD0108,1,97.66,13.99,50.9,0
PED013058,PRD0047,1,147.22,24.93,89.69,0
PED013058,PRD0105,3,75.95,54.24,35.13,0
PED013059,PRD0019,1,197.38,38.51,120.95,0
PED013060,PRD0031,1,184.12,35.06,100.61,0
PED013060,PRD0006,1,148.17,26.08,82.81,0
PED013061,PRD0038,1,227.81,36.65,146.16,0
PED013062,PRD0002,1,128.44,19.86,75.55,0
PED013062,PRD0001,1,91.38,16.15,58.09,0
PED013062,PRD0065,1,146.4,23.42,88.88,0
PED013062,PRD0003,1,166.17,27.4,97.15,0
PED013063,PRD0124,1,39.68,6.97,28.43,0
PED013063,PRD0057,1,158.89,36.41,97.87,0
PED013063,PRD0009,2,155.85,69.24,95.37,0
PED013064,PRD0006,1,150.92,26.65,83.24,0
PED013065,PRD0006,1,158.11,27.01,82.76,0
PED013065,PRD0001,1,101.47,17.97,57.25,0
PED013065,PRD0012,1,209.54,32.18,107.52,0
PED013066,PRD0096,3,55.9,32.09,28.69,0
PED013066,PRD0002,3,135.65,87.83,72.41,0
PED013066,PRD0001,1,101.66,21.51,56.79,0
PED013066,PRD0005,1,172.33,29.27,99.92,0
PED013067,PRD0031,1,186.51,28.91,99.98,0
PED013067,PRD0001,1,97.48,16.22,59.73,0
PED013067,PRD0005,1,160.42,33.58,100.84,0
PED013067,PRD0004,1,140.13,29.72,84.62,0
PED013068,PRD0011,1,124.74,19.94,63.6,0
PED013069,PRD0055,1,75.72,9.41,45.65,0
PED013069,PRD0010,1,128.99,15.87,78.66,0
PED013070,PRD0021,1,125.15,21.04,72.52,0
PED013070,PRD0001,1,99.98,18.18,57.38,0
PED013070,PRD0013,1,194.34,27.11,111.46,0
PED013070,PRD0012,1,195.18,37.8,106.36,0
PED013071,PRD0012,2,204.82,89.74,109.03,0
PED013072,PRD0119,1,62.31,9.61,36.77,0
PED013072,PRD0002,1,127.99,27.55,73.56,0
PED013072,PRD0010,1,125.76,18.37,81.48,0
PED013073,PRD0001,1,96.29,21.04,59.82,0
PED013073,PRD0014,1,152.67,26.86,80.21,0
PED013073,PRD0006,1,152.73,33.61,82.7,0
PED013074,PRD0001,1,95.49,11.7,56.77,0
PED013074,PRD0004,2,153.74,48.94,85.36,0
PED013075,PRD0039,1,143.57,26.35,85.17,0
PED013075,PRD0017,1,222.63,47.56,126.74,0
PED013075,PRD0044,1,88.85,17.45,49.54,0
PED013076,PRD0001,1,95.3,17.54,58.8,0
PED013077,PRD0002,1,129.3,22.55,73.74,0
PED013077,PRD0001,1,91.79,15.13,56.69,0
PED013078,PRD0013,1,199.4,34.08,112.9,0
PED013079,PRD0007,1,111.33,17.51,61.31,0
PED013079,PRD0006,2,151.94,57.08,80.64,0
PED013080,PRD0017,2,219.61,83.83,125.32,0
PED013081,PRD0039,1,145.47,27.7,85.32,0
PED013081,PRD0009,1,158.18,27.15,101.16,0
PED013082,PRD0016,1,160.35,19.42,84.51,0
PED013083,PRD0001,1,98.57,12.52,57.0,0
PED013084,PRD0107,1,99.89,15.85,46.41,0
PED013084,PRD0020,1,116.3,21.83,74.19,0
PED013085,PRD0001,1,101.18,12.24,57.12,0
PED013085,PRD0026,1,145.29,21.7,89.52,0
PED013085,PRD0004,1,148.89,17.24,89.19,0
PED013085,PRD0040,2,235.25,55.46,139.53,0
PED013086,PRD0046,1,97.58,18.85,67.32,0
PED013087,PRD0024,1,107.17,15.04,60.41,0
PED013087,PRD0093,3,86.0,31.26,40.3,0
PED013088,PRD0166,1,19.8,3.17,14.03,0
PED013089,PRD0002,1,124.55,25.16,76.21,0
PED013089,PRD0035,1,174.69,31.04,115.19,0
PED013089,PRD0004,1,156.26,21.83,88.52,0
PED013089,PRD0008,2,171.38,52.98,109.37,0
PED013090,PRD0006,1,157.92,25.81,83.73,0
PED013091,PRD0001,2,90.72,30.05,56.09,0
PED013091,PRD0114,2,38.26,10.42,23.59,0
PED013091,PRD0012,1,195.12,30.05,109.25,0
PED013092,PRD0098,1,91.08,15.43,40.25,0
PED013092,PRD0014,1,147.33,32.44,84.22,0
PED013092,PRD0171,1,21.29,4.42,13.17,0
PED013093,PRD0001,3,103.32,36.24,60.05,0
PED013093,PRD0003,1,158.22,25.58,,0
PED013094,PRD0004,1,143.44,22.14,85.79,0
PED013095,PRD0028,1,187.72,31.57,99.71,0
PED013095,PRD0103,1,99.16,14.35,48.84,0
PED013095,PRD0048,1,83.79,11.55,53.22,0
PED013096,PRD0047,1,145.01,28.46,86.01,0
PED013096,PRD0049,1,81.8,17.39,50.48,0
PED013096,PRD0003,2,151.4,66.91,92.08,0
PED013097,PRD0002,2,134.76,59.43,76.24,0
PED013098,PRD0029,1,165.39,31.26,95.66,0
PED013098,PRD0006,3,143.15,65.75,82.14,0
PED013099,PRD0011,1,115.95,22.21,64.24,0
PED013100,PRD0016,1,150.84,14.0,88.53,0
PED013100,PRD0042,2,221.25,56.23,141.51,0
PED013101,PRD0002,1,136.54,24.06,76.78,0
PED013101,PRD0005,1,161.79,32.51,97.88,0
PED013101,PRD0004,1,151.35,25.77,87.75,0
PED013102,PRD0001,1,95.61,10.32,57.3,0
PED013102,PRD0003,1,165.84,17.44,96.08,0
PED013103,PRD0025,1,143.87,26.58,83.61,0
PED013104,PRD0040,1,234.03,24.6,138.23,0
PED013105,PRD0041,3,194.78,95.32,118.94,0
PED013106,PRD0080,1,54.03,7.35,26.26,0
PED013106,PRD0001,1,97.05,10.4,59.57,0
PED013106,PRD0004,3,139.18,65.1,88.9,0
PED013107,PRD0159,6,27.56,31.15,16.64,0
PED013107,PRD0047,1,141.04,20.93,86.22,0
PED013107,PRD0061,1,132.12,22.7,78.14,0
PED013108,PRD0002,3,132.38,59.4,72.88,0
PED013108,PRD0001,1,94.77,14.66,59.36,0
PED013108,PRD0010,1,132.02,20.44,79.68,0
PED013109,PRD0053,1,134.35,24.59,79.11,0
PED013109,PRD0003,1,160.53,31.89,96.16,0
PED013110,PRD0119,1,54.79,8.71,34.85,0
PED013110,PRD0005,1,165.17,21.17,103.01,0
PED013111,PRD0016,1,147.19,26.38,86.99,0
PED013111,PRD0002,1,132.98,19.84,76.36,0
PED013111,PRD0032,1,137.11,21.87,78.55,0
PED013111,PRD0074,1,112.56,22.63,66.61,0
PED013111,PRD0001,1,92.14,19.23,59.35,0
PED013112,PRD0083,1,93.89,15.78,48.92,0
PED013112,PRD0004,1,149.94,24.36,85.96,0
PED013113,PRD0060,1,87.18,13.36,53.22,0
PED013113,PRD0016,1,162.24,29.78,88.05,0
PED013113,PRD0023,1,225.8,36.84,134.46,0
PED013113,PRD0001,1,97.01,12.63,59.62,0
PED013114,PRD0019,1,204.96,22.64,116.77,0
PED013115,PRD0008,1,190.63,23.61,110.97,0
PED013115,PRD0014,1,141.7,24.0,80.33,0
PED013115,PRD0006,1,150.89,25.19,81.77,0
PED013116,PRD0122,1,78.02,15.45,50.6,0
PED013116,PRD0003,1,157.99,22.37,96.85,0
PED013117,PRD0080,1,55.29,9.4,26.2,0
PED013117,PRD0008,6,173.37,166.82,110.97,0
PED013118,PRD0001,1,92.47,14.79,60.89,0
PED013118,PRD0103,1,102.78,22.82,48.78,0
PED013119,PRD0002,1,134.85,24.72,75.59,0
PED013119,PRD0008,1,180.14,21.73,109.65,0
PED013120,PRD0001,3,100.67,42.98,56.18,0
PED013120,PRD0168,1,18.06,3.33,12.74,0
PED013121,PRD0016,1,143.33,24.23,89.08,0
PED013121,PRD0002,1,124.11,18.25,73.5,0
PED013121,PRD0003,2,154.6,51.29,93.4,0
PED013121,PRD0053,1,127.11,16.2,82.32,0
PED013121,PRD0025,1,140.43,20.92,81.0,0
PED013122,PRD0005,1,156.04,22.64,100.26,0
PED013122,PRD0134,1,39.68,8.39,25.91,0
PED013123,PRD0087,1,61.24,10.56,28.82,0
PED013124,PRD0033,1,211.46,32.92,136.69,0
PED013125,PRD0017,6,208.29,185.04,123.89,0
PED013125,PRD0117,1,73.82,9.63,48.77,0
PED013126,PRD0008,1,191.31,27.61,106.69,0
PED013127,PRD0007,1,110.54,16.22,62.63,0
PED013128,PRD0002,1,128.11,22.07,76.29,0
PED013128,PRD0011,1,112.48,16.09,64.42,0
PED013128,PRD0077,1,99.16,17.34,60.26,0
PED013128,PRD0003,1,159.16,26.97,96.5,0
PED013128,PRD0015,1,194.23,33.72,125.06,0
PED013129,PRD0063,1,163.98,18.49,103.65,0
PED013129,PRD0002,1,129.31,16.25,74.49,0
PED013129,PRD0003,2,169.09,42.28,99.14,0
PED013129,PRD0010,1,139.17,17.99,80.33,0
PED013129,PRD0005,1,167.43,24.61,101.54,0
PED013130,PRD0018,1,100.65,20.23,57.9,0
PED013131,PRD0008,1,192.87,23.59,,0
PED013132,PRD0007,1,113.11,17.31,59.91,0
PED013133,PRD0001,2,100.24,28.51,57.93,0
PED013133,PRD0146,2,19.81,5.61,13.05,0
PED013133,PRD0108,5,102.02,80.48,50.02,0
PED013134,PRD0014,1,141.64,26.91,81.96,0
PED013134,PRD0108,1,106.16,15.67,50.16,0
PED013135,PRD0141,1,20.43,2.22,13.77,0
PED013135,PRD0023,3,218.86,71.45,132.37,0
PED013135,PRD0008,1,173.66,24.01,108.96,0
PED013135,PRD0006,4,157.28,85.84,82.42,0
PED013136,PRD0050,1,159.11,26.96,105.31,0
PED013137,PRD0002,1,136.45,26.4,73.65,0
PED013137,PRD0001,5,99.92,75.19,57.86,0
PED013137,PRD0003,1,155.29,23.49,95.72,0
PED013138,PRD0022,1,110.6,19.6,68.99,0
PED013139,PRD0053,1,137.13,17.83,81.49,0
PED013139,PRD0023,1,214.24,28.53,127.87,0
PED013139,PRD0011,1,113.75,18.92,63.31,0
PED013139,PRD0018,1,100.11,12.82,56.66,0
PED013140,PRD0004,1,146.66,20.81,84.56,0
PED013140,PRD0061,2,125.28,36.8,77.81,0
PED013141,PRD0003,3,158.35,53.75,95.09,0
PED013141,PRD0165,1,20.62,2.18,12.76,0
PED013142,PRD0011,3,117.93,63.68,67.02,0
PED013142,PRD0087,2,56.37,19.1,29.89,0
PED013142,PRD0003,1,157.09,25.82,96.25,0
PED013142,PRD0113,1,78.4,15.88,50.74,0
PED013142,PRD0102,1,90.79,17.97,44.28,0
PED013142,PRD0004,1,149.51,22.59,83.93,0
PED013143,PRD0002,1,135.86,22.02,74.29,0
PED013143,PRD0065,1,150.81,25.71,91.04,0
PED013143,PRD0005,1,162.76,25.64,102.9,0
PED013144,PRD0003,1,174.12,31.92,97.81,0
PED013145,PRD0010,1,132.62,19.82,81.42,0
PED013146,PRD0035,1,195.09,43.12,114.34,0
PED013146,PRD0001,2,103.51,37.86,59.73,0
PED013146,PRD0004,1,145.76,27.29,87.7,0
PED013147,PRD0105,1,68.43,9.13,35.65,0
PED013147,PRD0003,1,155.68,23.79,96.64,0
PED013148,PRD0001,1,93.15,13.07,58.38,0
PED013148,PRD0017,1,234.11,27.56,122.07,0
PED013148,PRD0068,1,95.79,14.94,60.21,0
PED013149,PRD0025,1,136.11,22.15,80.61,0
PED013150,PRD0157,1,26.93,3.89,17.47,0
PED013150,PRD0065,1,150.3,30.59,94.09,0
PED013150,PRD0048,1,86.27,14.35,52.75,0
PED013151,PRD0009,1,161.55,27.03,98.12,0
PED013151,PRD0125,1,63.83,11.27,40.29,0
PED013151,PRD0001,1,95.97,17.63,57.99,0
PED013151,PRD0015,4,204.51,151.56,123.59,0
PED013151,PRD0121,1,40.76,6.52,25.47,0
PED013152,PRD0001,1,0.0,0.0,0.0,1
PED013153,PRD0023,1,227.98,52.52,133.12,0
PED013153,PRD0001,1,104.32,20.32,59.14,0
PED013153,PRD0005,1,164.8,33.05,102.18,0
PED013154,PRD0021,4,124.53,78.46,73.66,0
PED013154,PRD0002,1,137.37,20.16,73.15,0
PED013154,PRD0001,1,96.11,17.08,58.55,0
PED013154,PRD0004,1,148.6,18.43,87.59,0
PED013155,PRD0001,1,92.69,12.94,59.52,0
PED013155,PRD0012,2,210.68,54.32,114.05,0
PED013156,PRD0001,2,97.75,26.51,57.21,0
PED013156,PRD0025,1,136.87,20.79,84.09,0
PED013156,PRD0145,3,18.62,9.82,11.11,0
PED013157,PRD0009,1,160.62,29.32,99.41,0
PED013157,PRD0006,3,158.28,82.5,83.37,0
PED013158,PRD0001,1,94.79,14.06,58.41,0
PED013158,PRD0003,1,171.91,23.46,98.88,0
PED013159,PRD0013,1,196.13,21.73,111.11,0
PED013159,PRD0087,1,58.85,8.98,29.01,0
PED013160,PRD0011,3,115.21,38.98,64.26,0
PED013160,PRD0008,1,181.69,25.42,111.66,0
PED013161,PRD0009,1,155.94,28.61,101.09,0
PED013161,PRD0005,1,168.02,23.04,101.57,0
PED013161,PRD0004,1,150.24,21.03,84.82,0
PED013162,PRD0032,1,138.88,21.74,76.71,0
PED013163,PRD0002,1,129.08,30.43,73.8,0
PED013163,PRD0005,1,159.85,31.3,98.92,0
PED013164,PRD0015,1,199.62,27.3,118.91,0
PED013164,PRD0003,1,170.33,20.94,97.53,0
PED013165,PRD0124,1,39.39,5.76,27.51,0
PED013166,PRD0002,1,138.95,24.78,74.14,0
PED013166,PRD0018,2,103.1,27.01,59.86,0
PED013166,PRD0009,1,157.17,22.82,100.58,0
PED013166,PRD0170,1,21.65,4.43,12.94,0
PED013167,PRD0002,1,132.18,16.69,73.55,0
PED013167,PRD0058,1,79.5,9.41,50.51,0
PED013168,PRD0001,1,94.09,9.61,59.09,0
PED013168,PRD0026,1,162.93,20.71,91.51,0
PED013169,PRD0004,2,154.89,44.33,85.34,0
PED013170,PRD0002,2,135.87,35.47,75.45,0
PED013170,PRD0006,2,148.25,39.99,80.91,0
PED013171,PRD0007,1,111.41,14.49,60.47,0
PED013172,PRD0099,1,75.36,12.81,37.79,0
PED013173,PRD0009,2,0.0,0.0,0.0,2
PED013173,PRD0005,1,0.0,0.0,0.0,1
PED013173,PRD0004,1,0.0,0.0,0.0,1
