data_referencia,produto_id,lote,data_validade,quantidade_disponivel,quantidade_reservada,entrada_semana,saida_semana,retorno_semana,perda_validade,perda_avaria,custo_medio_unitario
2026-04-27,PRD0132,L0132-02,2028-06-09,17,0,0,0,0,0,0,35.62
2026-04-27,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-04-27,PRD0132,L0132-04,2029-03-20,46,0,0,0,0,0,0,35.62
2026-05-04,PRD0132,L0132-02,2028-06-09,10,0,0,7,0,0,0,35.62
2026-05-04,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-05-04,PRD0132,L0132-04,2029-03-20,46,3,0,0,0,0,0,35.62
2026-05-11,PRD0132,L0132-02,2028-06-09,7,0,0,3,0,0,0,35.62
2026-05-11,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-05-11,PRD0132,L0132-04,2029-03-20,46,,0,0,0,0,0,35.62
2026-05-18,PRD0132,L0132-02,2028-06-09,6,0,0,1,0,0,0,35.62
2026-05-18,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-05-18,PRD0132,L0132-04,2029-03-20,46,2,0,0,0,0,0,35.62
2026-05-25,PRD0132,L0132-02,2028-06-09,5,0,0,1,0,0,0,35.62
2026-05-25,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-05-25,PRD0132,L0132-04,2029-03-20,46,3,0,0,0,0,0,35.62
2026-06-01,PRD0132,L0132-02,2028-06-09,4,0,0,1,0,0,0,35.62
2026-06-01,PRD0132,L0132-03,2028-11-01,25,,0,0,0,0,0,35.62
2026-06-01,PRD0132,L0132-04,2029-03-20,46,1,0,0,0,0,0,35.62
2026-06-08,PRD0132,L0132-02,2028-06-09,4,0,0,0,0,0,0,35.62
2026-06-08,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-06-08,PRD0132,L0132-04,2029-03-20,46,2,0,0,0,0,0,35.62
2026-06-15,PRD0132,L0132-02,2028-06-09,4,0,0,0,0,0,0,35.62
2026-06-15,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-06-15,PRD0132,L0132-04,2029-03-20,46,0,0,0,0,0,0,35.62
2026-06-22,PRD0132,L0132-02,2028-06-09,3,0,0,1,0,0,0,35.62
2026-06-22,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-06-22,PRD0132,L0132-04,2029-03-20,46,2,0,0,0,0,0,35.62
2026-06-29,PRD0132,L0132-02,2028-06-09,3,0,0,0,0,0,0,35.62
2026-06-29,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-06-29,PRD0132,L0132-04,2029-03-20,46,1,0,0,0,0,0,35.62
2025-01-06,PRD0133,AB0133,2026-06-30,30,0,0,0,0,0,0,21.82
2025-01-13,PRD0133,AB0133,2026-06-30,30,1,0,0,0,0,0,21.82
2025-01-20,PRD0133,AB0133,2026-06-30,30,0,0,0,0,0,0,21.82
2025-01-27,PRD0133,AB0133,2026-06-30,29,2,0,1,0,0,0,21.82
2025-02-03,PRD0133,AB0133,2026-06-30,28,1,38,1,0,0,0,21.82
2025-02-03,PRD0133,L0133-01,2026-08-02,38,,0,0,0,0,0,21.82
2025-02-10,PRD0133,AB0133,2026-06-30,28,1,0,0,0,0,0,21.82
2025-02-10,PRD0133,L0133-01,2026-08-02,38,1,0,0,0,0,0,21.82
2025-02-17,PRD0133,AB0133,2026-06-30,28,,0,0,0,0,0,21.82
2025-02-17,PRD0133,L0133-01,2026-08-02,38,2,0,0,0,0,0,21.82
2025-02-24,PRD0133,AB0133,2026-06-30,19,0,0,9,0,0,0,21.82
2025-02-24,PRD0133,L0133-01,2026-08-02,38,2,0,0,0,0,0,21.82
2025-03-03,PRD0133,AB0133,2026-06-30,19,0,0,0,0,0,0,21.82
2025-03-03,PRD0133,L0133-01,2026-08-02,38,0,0,0,0,0,0,21.82
2025-03-10,PRD0133,AB0133,2026-06-30,19,0,0,0,0,0,0,21.82
2025-03-10,PRD0133,L0133-01,2026-08-02,38,0,0,0,0,0,0,21.82
2025-03-17,PRD0133,AB0133,2026-06-30,19,0,0,0,0,0,0,21.82
2025-03-17,PRD0133,L0133-01,2026-08-02,38,2,0,0,0,0,0,21.82
2025-03-24,PRD0133,AB0133,2026-06-30,15,0,0,4,0,0,0,21.82
2025-03-24,PRD0133,L0133-01,2026-08-02,38,2,0,0,0,0,0,21.82
2025-03-31,PRD0133,AB0133,2026-06-30,15,0,0,0,0,0,0,21.82
2025-03-31,PRD0133,L0133-01,2026-08-02,38,0,0,0,0,0,0,21.82
2025-04-07,PRD0133,AB0133,2026-06-30,15,0,0,0,0,0,0,21.82
2025-04-07,PRD0133,L0133-01,2026-08-02,38,0,0,0,0,0,0,21.82
2025-04-14,PRD0133,AB0133,2026-06-30,9,0,0,6,0,0,0,21.82
2025-04-14,PRD0133,L0133-01,2026-08-02,38,2,0,0,0,0,0,21.82
2025-04-21,PRD0133,AB0133,2026-06-30,7,0,0,2,0,0,0,21.82
2025-04-21,PRD0133,L0133-01,2026-08-02,38,1,0,0,0,0,0,21.82
2025-04-28,PRD0133,L0133-01,2026-08-02,34,1,0,11,0,0,0,21.82
2025-05-05,PRD0133,L0133-01,2026-08-02,33,0,0,1,0,0,0,21.82
2025-05-12,PRD0133,L0133-01,2026-08-02,31,0,0,2,0,0,0,21.82
2025-05-19,PRD0133,L0133-01,2026-08-02,31,1,0,0,0,0,1,21.82
2025-05-26,PRD0133,L0133-01,2026-08-02,25,0,0,6,0,0,0,21.82
2025-06-02,PRD0133,L0133-01,2026-08-02,25,1,0,0,0,0,0,21.82
2025-06-09,PRD0133,L0133-01,2026-08-02,24,0,39,1,0,0,0,21.82
2025-06-09,PRD0133,L0133-02,2026-12-12,39,2,0,0,0,0,0,21.82
2025-06-16,PRD0133,L0133-01,2026-08-02,24,0,0,0,0,0,0,21.82
2025-06-16,PRD0133,L0133-02,2026-12-12,39,2,0,0,0,0,0,21.82
2025-06-23,PRD0133,L0133-01,2026-08-02,24,0,0,0,0,0,0,21.82
2025-06-23,PRD0133,L0133-02,2026-12-12,39,3,0,0,0,0,0,21.82
2025-06-30,PRD0133,L0133-01,2026-08-02,24,1,0,0,0,0,0,21.82
2025-06-30,PRD0133,L0133-02,2026-12-12,39,2,0,0,0,0,0,21.82
2025-07-07,PRD0133,L0133-01,2026-08-02,19,0,0,5,0,0,0,21.82
2025-07-07,PRD0133,L0133-02,2026-12-12,39,0,0,0,0,0,0,21.82
2025-07-14,PRD0133,L0133-01,2026-08-02,19,0,0,0,0,0,0,21.82
2025-07-14,PRD0133,L0133-02,2026-12-12,39,0,0,0,0,0,0,21.82
2025-07-21,PRD0133,L0133-01,2026-08-02,19,1,0,0,0,0,0,21.82
2025-07-21,PRD0133,L0133-02,2026-12-12,39,1,0,0,0,0,0,21.82
2025-07-28,PRD0133,L0133-01,2026-08-02,15,0,0,4,0,0,1,21.82
2025-07-28,PRD0133,L0133-02,2026-12-12,39,1,0,0,0,0,0,21.82
2025-08-04,PRD0133,L0133-01,2026-08-02,10,0,0,5,0,0,0,21.82
2025-08-04,PRD0133,L0133-02,2026-12-12,39,2,0,0,0,0,0,21.82
2025-08-11,PRD0133,L0133-01,2026-08-02,10,0,0,0,0,0,0,21.82
2025-08-11,PRD0133,L0133-02,2026-12-12,39,,0,0,0,0,0,21.82
2025-08-18,PRD0133,L0133-01,2026-08-02,10,0,0,0,0,0,0,21.82
2025-08-18,PRD0133,L0133-02,2026-12-12,39,2,0,0,0,0,0,21.82
2025-08-25,PRD0133,L0133-01,2026-08-02,9,0,0,1,0,0,0,21.82
2025-08-25,PRD0133,L0133-02,2026-12-12,39,2,0,0,0,0,0,21.82
2025-09-01,PRD0133,L0133-01,2026-08-02,9,0,0,0,0,0,0,21.82
2025-09-01,PRD0133,L0133-02,2026-12-12,39,0,0,0,0,0,0,21.82
2025-09-08,PRD0133,L0133-01,2026-08-02,9,0,0,0,0,0,0,21.82
2025-09-08,PRD0133,L0133-02,2026-12-12,39,1,0,0,0,0,0,21.82
2025-09-15,PRD0133,L0133-01,2026-08-02,9,0,0,0,0,0,0,21.82
2025-09-15,PRD0133,L0133-02,2026-12-12,39,0,0,0,0,0,0,21.82
2025-09-22,PRD0133,L0133-01,2026-08-02,8,0,0,1,0,0,0,21.82
2025-09-22,PRD0133,L0133-02,2026-12-12,39,0,0,0,0,0,0,21.82
2025-09-29,PRD0133,L0133-01,2026-08-02,7,0,0,1,0,0,0,21.82
2025-09-29,PRD0133,L0133-02,2026-12-12,39,0,0,0,0,0,0,21.82
2025-10-06,PRD0133,L0133-01,2026-08-02,7,0,0,0,0,0,0,21.82
2025-10-06,PRD0133,L0133-02,2026-12-12,39,0,0,0,0,0,0,21.82
2025-10-13,PRD0133,L0133-01,2026-08-02,7,0,0,0,0,0,0,21.82
2025-10-13,PRD0133,L0133-02,2026-12-12,39,2,0,0,0,0,0,21.82
2025-10-20,PRD0133,L0133-01,2026-08-02,7,0,41,0,0,0,0,21.82
2025-10-20,PRD0133,L0133-02,2026-12-12,39,0,0,0,0,0,0,21.82
2025-10-20,PRD0133,L0133-03,2027-04-23,41,2,0,0,0,0,0,21.82
2025-10-27,PRD0133,L0133-01,2026-08-02,6,0,0,1,0,0,0,21.82
2025-10-27,PRD0133,L0133-02,2026-12-12,39,0,0,0,0,0,0,21.82
2025-10-27,PRD0133,L0133-03,2027-04-23,41,0,0,0,0,0,0,21.82
2025-11-03,PRD0133,L0133-01,2026-08-02,6,0,0,0,0,0,0,21.82
2025-11-03,PRD0133,L0133-02,2026-12-12,39,2,0,0,0,0,0,21.82
2025-11-03,PRD0133,L0133-03,2027-04-23,41,0,0,0,0,0,0,21.82
2025-11-10,PRD0133,L0133-01,2026-08-02,6,0,0,0,0,0,0,21.82
2025-11-10,PRD0133,L0133-02,2026-12-12,39,0,0,0,0,0,0,21.82
2025-11-10,PRD0133,L0133-03,2027-04-23,41,2,0,0,0,0,0,21.82
2025-11-17,PRD0133,L0133-01,2026-08-02,6,0,0,0,0,0,0,21.82
2025-11-17,PRD0133,L0133-02,2026-12-12,39,1,0,0,0,0,0,21.82
2025-11-17,PRD0133,L0133-03,2027-04-23,41,2,0,0,0,0,0,21.82
2025-11-24,PRD0133,L0133-02,2026-12-12,37,2,0,8,0,0,0,21.82
2025-11-24,PRD0133,L0133-03,2027-04-23,41,2,0,0,0,0,0,21.82
2025-12-01,PRD0133,L0133-02,2026-12-12,26,1,0,11,0,0,0,21.82
2025-12-01,PRD0133,L0133-03,2027-04-23,41,1,0,0,0,0,0,21.82
2025-12-08,PRD0133,L0133-02,2026-12-12,26,1,0,0,0,0,0,21.82
2025-12-08,PRD0133,L0133-03,2027-04-23,41,0,0,0,0,0,0,21.82
2025-12-15,PRD0133,L0133-02,2026-12-12,26,0,0,0,0,0,0,21.82
2025-12-15,PRD0133,L0133-03,2027-04-23,41,1,0,0,0,0,0,21.82
2025-12-22,PRD0133,L0133-02,2026-12-12,24,1,0,2,0,0,0,21.82
2025-12-22,PRD0133,L0133-03,2027-04-23,41,0,0,0,0,0,0,21.82
2025-12-29,PRD0133,L0133-02,2026-12-12,14,0,0,10,0,0,0,21.82
2025-12-29,PRD0133,L0133-03,2027-04-23,41,1,0,0,0,0,0,21.82
2026-01-05,PRD0133,L0133-02,2026-12-12,14,0,0,0,0,0,0,21.82
2026-01-05,PRD0133,L0133-03,2027-04-23,41,0,0,0,0,0,0,21.82
2026-01-12,PRD0133,L0133-02,2026-12-12,13,0,0,1,0,0,0,21.82
2026-01-12,PRD0133,L0133-03,2027-04-23,41,1,0,0,0,0,0,21.82
2026-01-19,PRD0133,L0133-02,2026-12-12,12,0,0,1,0,0,0,21.82
2026-01-19,PRD0133,L0133-03,2027-04-23,41,0,0,0,0,0,0,21.82
2026-01-26,PRD0133,L0133-02,2026-12-12,10,0,0,2,0,0,0,21.82
2026-01-26,PRD0133,L0133-03,2027-04-23,41,0,0,0,0,0,0,21.82
2026-02-02,PRD0133,L0133-02,2026-12-12,10,0,0,0,0,0,0,21.82
2026-02-02,PRD0133,L0133-03,2027-04-23,41,2,0,0,0,0,0,21.82
2026-02-09,PRD0133,L0133-02,2026-12-12,9,0,0,1,0,0,0,21.82
2026-02-09,PRD0133,L0133-03,2027-04-23,41,3,0,0,0,0,0,21.82
2026-02-16,PRD0133,L0133-02,2026-12-12,5,0,0,4,0,0,0,21.82
2026-02-16,PRD0133,L0133-03,2027-04-23,41,0,0,0,0,0,0,21.82
2026-02-23,PRD0133,L0133-02,2026-12-12,4,0,0,1,0,0,0,21.82
2026-02-23,PRD0133,L0133-03,2027-04-23,41,1,0,0,0,0,0,21.82
2026-03-02,PRD0133,L0133-02,2026-12-12,4,0,88,0,0,0,0,21.82
2026-03-02,PRD0133,L0133-03,2027-04-23,41,2,0,0,0,0,0,21.82
2026-03-02,PRD0133,L0133-04,2027-08-31,88,5,0,0,0,0,0,21.82
2026-03-09,PRD0133,L0133-02,2026-12-12,3,0,0,1,0,0,0,21.82
2026-03-09,PRD0133,L0133-03,2027-04-23,41,,0,0,0,0,0,21.82
2026-03-09,PRD0133,L0133-04,2027-08-31,88,4,0,0,0,0,0,21.82
2026-03-16,PRD0133,L0133-02,2026-12-12,1,0,0,2,0,0,0,21.82
2026-03-16,PRD0133,L0133-03,2027-04-23,41,2,0,0,0,0,0,21.82
2026-03-16,PRD0133,L0133-04,2027-08-31,88,2,0,0,0,0,0,21.82
2026-03-23,PRD0133,L0133-02,2026-12-12,1,0,0,0,0,0,0,21.82
2026-03-23,PRD0133,L0133-03,2027-04-23,41,1,0,0,0,0,0,21.82
2026-03-23,PRD0133,L0133-04,2027-08-31,88,0,0,0,0,0,0,21.82
2026-03-30,PRD0133,L0133-03,2027-04-23,41,2,0,1,0,0,0,21.82
2026-03-30,PRD0133,L0133-04,2027-08-31,88,0,0,0,0,0,0,21.82
2026-04-06,PRD0133,L0133-03,2027-04-23,36,1,0,5,0,0,0,21.82
2026-04-06,PRD0133,L0133-04,2027-08-31,88,2,0,0,0,0,0,21.82
2026-04-13,PRD0133,L0133-03,2027-04-23,25,0,0,11,0,0,0,21.82
2026-04-13,PRD0133,L0133-04,2027-08-31,88,5,0,0,0,0,0,21.82
2026-04-20,PRD0133,L0133-03,2027-04-23,24,0,0,1,0,0,0,21.82
2026-04-20,PRD0133,L0133-04,2027-08-31,88,1,0,0,0,0,0,21.82
2026-04-27,PRD0133,L0133-03,2027-04-23,24,0,0,0,0,0,0,21.82
2026-04-27,PRD0133,L0133-04,2027-08-31,88,5,0,0,0,0,0,21.82
2026-05-04,PRD0133,L0133-03,2027-04-23,19,0,0,5,0,0,0,21.82
2026-05-04,PRD0133,L0133-04,2027-08-31,88,5,0,0,0,0,0,21.82
2026-05-11,PRD0133,L0133-03,2027-04-23,18,0,0,1,0,0,0,21.82
2026-05-11,PRD0133,L0133-04,2027-08-31,88,1,0,0,0,0,0,21.82
2026-05-18,PRD0133,L0133-03,2027-04-23,18,0,0,0,0,0,0,21.82
2026-05-18,PRD0133,L0133-04,2027-08-31,88,,0,0,0,0,0,21.82
2026-05-25,PRD0133,L0133-03,2027-04-23,17,1,0,1,0,0,0,21.82
2026-05-25,PRD0133,L0133-04,2027-08-31,88,3,0,0,0,0,0,21.82
2026-06-01,PRD0133,L0133-03,2027-04-23,16,0,0,1,0,0,0,21.82
2026-06-01,PRD0133,L0133-04,2027-08-31,88,2,0,0,0,0,0,21.82
2026-06-08,PRD0133,L0133-03,2027-04-23,13,0,0,3,0,0,0,21.82
2026-06-08,PRD0133,L0133-04,2027-08-31,88,1,0,0,0,0,0,21.82
2026-06-15,PRD0133,L0133-03,2027-04-23,13,0,0,0,0,0,0,21.82
2026-06-15,PRD0133,L0133-04,2027-08-31,88,1,0,0,0,0,0,21.82
2026-06-22,PRD0133,L0133-03,2027-04-23,11,0,0,2,0,0,0,21.82
2026-06-22,PRD0133,L0133-04,2027-08-31,88,1,0,0,0,0,0,21.82
2026-06-29,PRD0133,L0133-03,2027-04-23,11,0,0,0,0,0,0,21.82
2026-06-29,PRD0133,L0133-04,2027-08-31,88,3,0,0,0,0,0,21.82
2025-01-06,PRD0134,AB0134,2027-01-01,30,0,0,0,0,0,0,21.89
2025-01-13,PRD0134,AB0134,2027-01-01,29,0,0,1,0,0,0,21.89
2025-01-20,PRD0134,AB0134,2027-01-01,29,0,31,0,0,0,0,21.89
2025-01-20,PRD0134,L0134-01,2027-01-20,31,2,0,0,0,0,0,21.89
2025-01-27,PRD0134,AB0134,2027-01-01,28,2,0,1,0,0,0,21.89
2025-01-27,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-02-03,PRD0134,AB0134,2027-01-01,28,1,0,0,0,0,0,21.89
2025-02-03,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-02-10,PRD0134,AB0134,2027-01-01,27,0,0,1,0,0,0,21.89
2025-02-10,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-02-17,PRD0134,AB0134,2027-01-01,25,0,0,2,0,0,0,21.89
2025-02-17,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-02-24,PRD0134,AB0134,2027-01-01,23,1,0,2,0,0,0,21.89
2025-02-24,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-03-03,PRD0134,AB0134,2027-01-01,22,0,0,1,0,0,0,21.89
2025-03-03,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-03-10,PRD0134,AB0134,2027-01-01,21,0,0,1,0,0,0,21.89
2025-03-10,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-03-17,PRD0134,AB0134,2027-01-01,19,0,0,2,0,0,0,21.89
2025-03-17,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-03-24,PRD0134,AB0134,2027-01-01,19,0,0,0,0,0,0,21.89
2025-03-24,PRD0134,L0134-01,2027-01-20,31,2,0,0,0,0,0,21.89
2025-03-31,PRD0134,AB0134,2027-01-01,19,0,0,0,0,0,0,21.89
2025-03-31,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-04-07,PRD0134,AB0134,2027-01-01,19,1,0,0,0,0,0,21.89
2025-04-07,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-04-14,PRD0134,AB0134,2027-01-01,19,0,0,0,0,0,0,21.89
2025-04-14,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-04-21,PRD0134,AB0134,2027-01-01,19,0,0,0,0,0,0,21.89
2025-04-21,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-04-28,PRD0134,AB0134,2027-01-01,18,0,0,1,0,0,0,21.89
2025-04-28,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-05-05,PRD0134,AB0134,2027-01-01,18,0,0,0,0,0,0,21.89
2025-05-05,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-05-12,PRD0134,AB0134,2027-01-01,18,0,0,0,0,0,0,21.89
2025-05-12,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-05-19,PRD0134,AB0134,2027-01-01,18,0,0,0,0,0,0,21.89
2025-05-19,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-05-26,PRD0134,AB0134,2027-01-01,18,1,0,0,0,0,0,21.89
2025-05-26,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-06-02,PRD0134,AB0134,2027-01-01,18,1,0,0,0,0,0,21.89
2025-06-02,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-06-09,PRD0134,AB0134,2027-01-01,18,0,30,0,0,0,0,21.89
2025-06-09,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-06-09,PRD0134,L0134-02,2027-06-10,30,2,0,0,0,0,0,21.89
2025-06-16,PRD0134,AB0134,2027-01-01,18,0,0,0,0,0,0,21.89
2025-06-16,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-06-16,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-06-23,PRD0134,AB0134,2027-01-01,17,1,0,1,0,0,0,21.89
2025-06-23,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-06-23,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-06-30,PRD0134,AB0134,2027-01-01,15,0,0,2,0,0,0,21.89
2025-06-30,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-06-30,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-07-07,PRD0134,AB0134,2027-01-01,15,0,0,0,0,0,0,21.89
2025-07-07,PRD0134,L0134-01,2027-01-20,31,2,0,0,0,0,0,21.89
2025-07-07,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-07-14,PRD0134,AB0134,2027-01-01,15,0,0,0,0,0,0,21.89
2025-07-14,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-07-14,PRD0134,L0134-02,2027-06-10,30,0,0,0,0,0,0,21.89
2025-07-21,PRD0134,AB0134,2027-01-01,15,0,0,0,0,0,0,21.89
2025-07-21,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-07-21,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-07-28,PRD0134,AB0134,2027-01-01,8,0,0,7,0,0,0,21.89
2025-07-28,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-07-28,PRD0134,L0134-02,2027-06-10,30,0,0,0,0,0,0,21.89
2025-08-04,PRD0134,AB0134,2027-01-01,8,0,0,0,0,0,0,21.89
2025-08-04,PRD0134,L0134-01,2027-01-20,31,1,0,0,0,0,0,21.89
2025-08-04,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-08-11,PRD0134,AB0134,2027-01-01,8,0,0,0,0,0,0,21.89
2025-08-11,PRD0134,L0134-01,2027-01-20,31,2,0,0,0,0,0,21.89
2025-08-11,PRD0134,L0134-02,2027-06-10,30,0,0,0,0,0,0,21.89
2025-08-18,PRD0134,AB0134,2027-01-01,7,0,0,1,0,0,0,21.89
2025-08-18,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-08-18,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-08-25,PRD0134,AB0134,2027-01-01,3,0,0,4,0,0,0,21.89
2025-08-25,PRD0134,L0134-01,2027-01-20,31,0,0,0,0,0,0,21.89
2025-08-25,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-09-01,PRD0134,L0134-01,2027-01-20,24,0,0,10,0,0,0,21.89
2025-09-01,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-09-08,PRD0134,L0134-01,2027-01-20,24,1,0,0,0,0,0,21.89
2025-09-08,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-09-15,PRD0134,L0134-01,2027-01-20,22,0,0,2,0,0,0,21.89
2025-09-15,PRD0134,L0134-02,2027-06-10,30,0,0,0,0,0,0,21.89
2025-09-22,PRD0134,L0134-01,2027-01-20,21,1,0,1,0,0,0,21.89
2025-09-22,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-09-29,PRD0134,L0134-01,2027-01-20,20,1,0,1,0,0,0,21.89
2025-09-29,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-10-06,PRD0134,L0134-01,2027-01-20,20,0,0,0,0,0,0,21.89
2025-10-06,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-10-13,PRD0134,L0134-01,2027-01-20,19,1,33,1,0,0,0,21.89
2025-10-13,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-10-13,PRD0134,L0134-03,2027-10-16,33,,0,0,0,0,0,21.89
2025-10-20,PRD0134,L0134-01,2027-01-20,19,0,0,0,0,0,0,21.89
2025-10-20,PRD0134,L0134-02,2027-06-10,30,2,0,0,0,0,0,21.89
2025-10-20,PRD0134,L0134-03,2027-10-16,33,0,0,0,0,0,0,21.89
2025-10-27,PRD0134,L0134-01,2027-01-20,18,0,0,1,0,0,0,21.89
2025-10-27,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-10-27,PRD0134,L0134-03,2027-10-16,33,1,0,0,0,0,0,21.89
2025-11-03,PRD0134,L0134-01,2027-01-20,18,0,0,0,0,0,0,21.89
2025-11-03,PRD0134,L0134-02,2027-06-10,30,2,0,0,0,0,0,21.89
2025-11-03,PRD0134,L0134-03,2027-10-16,33,0,0,0,0,0,0,21.89
2025-11-10,PRD0134,L0134-01,2027-01-20,17,1,0,1,0,0,0,21.89
2025-11-10,PRD0134,L0134-02,2027-06-10,30,0,0,0,0,0,0,21.89
2025-11-10,PRD0134,L0134-03,2027-10-16,33,2,0,0,0,0,0,21.89
2025-11-17,PRD0134,L0134-01,2027-01-20,17,0,0,0,0,0,0,21.89
2025-11-17,PRD0134,L0134-02,2027-06-10,30,2,0,0,0,0,0,21.89
2025-11-17,PRD0134,L0134-03,2027-10-16,33,0,0,0,0,0,0,21.89
2025-11-24,PRD0134,L0134-01,2027-01-20,12,0,0,5,0,0,0,21.89
2025-11-24,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-11-24,PRD0134,L0134-03,2027-10-16,33,0,0,0,0,0,0,21.89
2025-12-01,PRD0134,L0134-01,2027-01-20,10,0,0,2,0,0,0,21.89
2025-12-01,PRD0134,L0134-02,2027-06-10,30,0,0,0,0,0,0,21.89
2025-12-01,PRD0134,L0134-03,2027-10-16,33,0,0,0,0,0,0,21.89
2025-12-08,PRD0134,L0134-01,2027-01-20,10,0,0,0,0,0,0,21.89
2025-12-08,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-12-08,PRD0134,L0134-03,2027-10-16,33,1,0,0,0,0,0,21.89
2025-12-15,PRD0134,L0134-01,2027-01-20,5,0,0,5,0,0,0,21.89
2025-12-15,PRD0134,L0134-02,2027-06-10,30,2,0,0,0,0,0,21.89
2025-12-15,PRD0134,L0134-03,2027-10-16,33,1,0,0,0,0,0,21.89
2025-12-22,PRD0134,L0134-01,2027-01-20,5,0,0,0,0,0,0,21.89
2025-12-22,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-12-22,PRD0134,L0134-03,2027-10-16,33,1,0,0,0,0,0,21.89
2025-12-29,PRD0134,L0134-01,2027-01-20,5,0,0,0,0,0,0,21.89
2025-12-29,PRD0134,L0134-02,2027-06-10,30,1,0,0,0,0,0,21.89
2025-12-29,PRD0134,L0134-03,2027-10-16,33,1,0,0,0,0,0,21.89
2026-01-05,PRD0134,L0134-01,2027-01-20,5,0,0,0,0,0,0,21.89
2026-01-05,PRD0134,L0134-02,2027-06-10,30,0,0,0,0,0,0,21.89
2026-01-05,PRD0134,L0134-03,2027-10-16,33,1,0,0,0,0,0,21.89
2026-01-12,PRD0134,L0134-02,2027-06-10,29,1,0,6,0,0,0,21.89
2026-01-12,PRD0134,L0134-03,2027-10-16,33,0,0,0,0,0,0,21.89
2026-01-19,PRD0134,L0134-02,2027-06-10,28,1,0,1,0,0,0,21.89
